theta,h,qv,time,deltheta,delqv,LCL,q_flux_0,T_flux_0,thick,entflux_theta,went,entflux_qv,radcool
293.1806625285261,488.7692331906639,0.014125335397203155,2.048611111111111,1.7519528706178562,-0.010125335397203155,113.58764768022098,3.129563154477127e-05,0.026735362300317207,375.1815855104429,-0.005347072460063442,0.003052064099291498,3.0903172659089166e-05,30.0
293.1833507073921,489.13323706173037,0.014125821883296138,2.055555555555556,1.7514487149782667,-0.010125821883296138,113.89704012046593,3.1292226142120395e-05,0.026716545048255342,375.23619694126444,-0.005343309009651069,0.0030507938736404126,3.089179536713388e-05,30.0
293.18600935556526,489.4953868206125,0.014126317783922739,2.0625,1.7509629653584398,-0.010126317783922738,114.20064459521342,3.1288754837734184e-05,0.026697934511043173,375.2947422253991,-0.0053395869022086345,0.0030495144716642065,3.088035262674301e-05,30.0
293.1886388288296,489.8556826230979,0.014126823084199332,2.069444444444444,1.750495266909013,-0.010126823084199332,114.49851563115772,3.1285217735798036e-05,0.026679528198192828,375.3571669919402,-0.005335905639638566,0.003048226259452043,3.086884805008153e-05,30.0
293.19123947818184,490.2141248373491,0.014127337765093,2.076388888888889,1.7500452708422358,-0.010127337765093,114.79070771540165,3.128161496954236e-05,0.026661323652727106,375.42341712194747,-0.005332264730545422,0.0030469295962722086,3.08572851679071e-05,30.0
293.193811649895,490.570714038508,0.014127861803554447,2.0833333333333335,1.7496126343360743,-0.010127861803554447,115.07727528395435,3.1277946700312224e-05,0.026643318450735025,375.49343875455367,-0.0053286636901470055,0.003045624834647513,3.084566743078337e-05,30.0
293.1963556855809,490.92545100331296,0.014128395172646304,2.0902777777777777,1.7491970204389986,-0.010128395172646304,115.35827270987227,3.127421311666923e-05,0.02662551020093372,375.5671782934407,-0.0053251020401867445,0.0030443123204327753,3.0833998210298986e-05,30.0
293.19887192225093,491.2783367047295,0.0141289378416668,2.0972222222222223,1.748798097977442,-0.0101289378416668,115.63375429268916,3.1270414433525757e-05,0.02660789654424349,375.64458241204034,-0.005321579308848698,0.0030429923928916246,3.082228080026418e-05,30.0
293.2013606927686,491.6293723571046,0.014129489777042084,2.1041666666666665,1.7484155413740154,-0.010129489777042084,115.90377418005318,3.126655088589877e-05,0.026590475150619682,375.72559817705144,-0.0053180950301239364,0.0030416653846171153,3.0810518418661845e-05,30.0
293.20382232614526,491.978559441446,0.014130050942909452,2.111111111111111,1.7480490305034095,-0.010130050942909452,116.16838631651234,3.1262622724827196e-05,0.026573243716983202,375.81017312493367,-0.005314648743396641,0.003040331621514134,3.079871420927667e-05,30.0
293.20625714641864,492.32589954870787,0.014130621298909669,2.118055555555556,1.7476982508736114,-0.010130621298909669,116.42764463808817,3.1258630232825675e-05,0.02655619997506955,375.8982549106197,-0.00531123999501391,0.0030389914233529803,3.0786871240623516e-05,30.0
293.2086654733055,492.67139445134615,0.014131200801468981,2.125,1.7473628934026237,-0.010131200801468981,116.68160295969301,3.125457371491049e-05,0.02653934168686169,375.98979149165314,-0.005307868337372339,0.003037645103608888,3.077499250826069e-05,30.0
293.2110476222823,493.0150461015126,0.014131789403953253,2.131944444444444,1.7470426543267763,-0.010131789403953253,116.93031496249517,3.125045349752058e-05,0.026522666644023845,376.08473113901744,-0.005304533328804769,0.0030362929695319165,3.076308093600123e-05,30.0
293.21340390464314,493.3568566265864,0.014132387056776512,2.138888888888889,1.7467372351163704,-0.010132387056776512,117.17383418466625,3.124626992775777e-05,0.026506172667497992,376.1830224419202,-0.005301234533499599,0.0030349353222245946,3.075113937706233e-05,30.0
293.21573462755657,493.6968283247477,0.014132993707505318,2.1458333333333335,1.7464463423918914,-0.010132993707505318,117.41221401337754,3.124202337265613e-05,0.026489857607104,376.28461431137015,-0.005297971521420801,0.0030335724567207858,3.073917061521317e-05,30.0
293.21804009412097,494.034963660593,0.014133609300958968,2.1527777777777777,1.7461696878426096,-0.010133609300958968,117.64550767652082,3.123771421848058e-05,0.02647371934115324,376.3894559840722,-0.005294743868230648,0.0030322046620636835,3.072717736589969e-05,30.0
293.2203206034189,494.3712652607934,0.01413423377930551,2.1597222222222223,1.7459069881458618,-0.01013423377930551,117.87376823555746,3.123334287005479e-05,0.026457755776067814,376.49749702523593,-0.005291551155213563,0.0030308322213849115,3.0715162277366525e-05,30.0
293.22257645056993,494.7057359097946,0.0141348670821536,2.1666666666666665,1.745657964888835,-0.0101348670821536,118.0970485783277,3.1228909750118154e-05,0.02644196484601048,376.6086873314669,-0.0052883929692020964,0.003029455411982075,3.0703127931749206e-05,30.0
293.22480792678215,495.0383785455594,0.014135509146640166,2.173611111111111,1.7454223444912031,-0.010135509146640166,118.31540141285615,3.122441529871219e-05,0.026426344512524964,376.72297713270325,-0.0052852689025049936,0.003028074505397528,3.0691076846164545e-05,30.0
293.22701531940254,495.3691962553518,0.014136159907513914,2.180555555555556,1.7451998581295811,-0.010136159907513913,118.52887926097821,3.121985997259596e-05,0.026410892764182223,376.8403169943736,-0.005282178552836445,0.0030266897674960983,3.067901147377656e-05,30.0
293.2291989120005,495.6981922738238,0.014136819297322783,2.1875,1.7449902416424266,-0.010136819297322783,118.7375344408423,3.1215244243933874e-05,0.02639560761599631,376.9606578329815,-0.005279121523199263,0.0030253014585516695,3.0666934205265325e-05,30.0
293.23135898516813,496.02537002791587,0.014137487248835533,2.194444444444444,1.7447932349993494,-0.010137487248835533,118.94141879221536,3.1210568583344626e-05,0.0263804871038231,377.0839512357005,-0.005276097420764621,0.0030239098335147936,3.06548473788846e-05,30.0
293.233495815602,496.350733069927,0.014138163692105427,2.201388888888889,1.744608582817591,-0.010138163692105427,119.1405840173843,3.1205833480455366e-05,0.026365529290786015,377.2101490525427,-0.0052731058581572034,0.0030225151418440187,3.064275326988192e-05,30.0
293.23560967612957,496.67428507222473,0.014138848554477558,2.2083333333333335,1.7444360343037602,-0.010138848554477558,119.33508168391427,3.120103944385045e-05,0.02635073226709301,377.33920338831047,-0.005270146453418602,0.0030211176275787175,3.0630654091283154e-05,30.0
293.2377008360182,496.99602984053445,0.014139541761479055,2.2152777777777777,1.7442753430250377,-0.010139541761479055,119.52496312582639,3.1196186994839966e-05,0.026336094147872757,377.47106671470806,-0.005267218829574552,0.003019717529481207,3.061855199804506e-05,30.0
293.2397695610233,497.3159713103514,0.014140243236895458,2.2222222222222223,1.744126266838805,-0.010140243236895458,119.71027943869359,3.119127666692515e-05,0.02632161307283684,377.6056918716578,-0.0052643226145673684,0.003018315081114426,3.0606449088090125e-05,30.0
293.2418161134357,497.63411354340866,0.014140952902843559,2.2291666666666665,1.743988567824772,-0.010140952902843559,119.8910814748345,3.118630900528845e-05,0.026307287205950276,377.74303206857417,-0.005261457441190056,0.0030169105109172385,3.0594347403305415e-05,30.0
293.24384075212737,497.95046072420007,0.014141670679840701,2.236111111111111,1.7438620122178463,-0.010141670679840701,120.06741983892368,3.118128456630845e-05,0.026293114735108418,377.8830408852764,-0.005258622947021684,0.0030155040422801343,3.0582248930533555e-05,30.0
293.2458437325969,498.2650171565597,0.014142396486870552,2.243055555555556,1.7437463703424783,-0.010142396486870552,120.23934488410646,3.117620391709949e-05,0.02627909387182183,378.0256722724532,-0.005255818774364367,0.0030140958936201853,3.0570155602544325e-05,30.0
293.2478253070128,498.57778726029596,0.014143130241445357,2.25,1.7436414165489396,-0.010143130241445357,120.40690670844612,3.1171067635075854e-05,0.026265222850910278,378.17088055184985,-0.005253044570182056,0.003012686278454557,3.0558069298979886e-05,30.0
293.24978572425675,498.88877556788236,0.014143871859664633,2.256944444444444,1.7435469291505683,-0.010143871859664633,120.57015515184588,3.116587630754092e-05,0.02625149993020273,378.3186204160365,-0.005250299986040546,0.0030112754054738397,3.054599184728629e-05,30.0
293.251725229965,499.19798672120305,0.014144621256270366,2.263888888888889,1.7434626903622075,-0.010144621256270366,120.7291397932238,3.1160630531300796e-05,0.026237923390244874,378.46884692797926,-0.005247584678048975,0.003009863478614951,3.053392502362909e-05,30.0
293.25364406656917,499.5054254683547,0.01414537834469865,2.2708333333333335,1.743388486240974,-0.01014537834469865,120.88390994856155,3.1155330912302804e-05,0.02622449153401584,378.62151551979315,-0.005244898306803168,0.003008450697131775,3.0521870553774265e-05,30.0
293.25554247358235,499.81109666471735,0.014146143038041157,2.2777777777777777,1.7433241064059644,-0.010146143038041157,121.03451455717789,3.114997805890526e-05,0.026211202684923534,378.77658210753947,-0.005242240536984707,0.003007037255850323,3.0509830118576138e-05,30.0
293.257420687997,500.1150052760061,0.014146915250420132,2.2847222222222223,1.7432693436590512,-0.010146915250420132,121.18100201837905,3.1144572572252434e-05,0.026198055184020918,378.93400325762707,-0.005239611036804184,0.0030056233455046334,3.0497805361519742e-05,30.0
293.2592789432658,500.41715635719453,0.014147694893118502,2.2916666666666665,1.7432239948773258,-0.010147694893118502,121.32342066720838,3.1139115073363844e-05,0.026185047397139217,379.09373568998615,-0.005237009479427844,0.0030042091520180014,3.0485797869792937e-05,30.0
293.2611174698098,500.7175550576001,0.01414848187636457,2.298611111111111,1.7431878605357838,-0.01014848187636457,121.46181856081881,3.1133606190641366e-05,0.02617217771133147,379.2557364967813,-0.005234435542266294,0.0030027948569223317,3.0473809183917027e-05,30.0
293.26293649509546,501.01620661867895,0.014149276109520938,2.305555555555556,1.7431607446166026,-0.010149276109520938,121.59624345916598,3.112804655854679e-05,0.026159444534331784,379.419963159513,-0.005231888906866357,0.003001380637456403,3.0461840799314994e-05,30.0
293.26473624367384,501.3131163712493,0.014150077501134095,2.3125,1.743142454553663,-0.010150077501134095,121.72674282276859,3.1122436817254695e-05,0.026146846294283137,379.5863735484807,-0.005229369258856628,0.0029999666666346123,3.0449894167160226e-05,30.0
293.2665169372189,501.6082897327739,0.014150885958981178,2.319444444444444,1.743132801177751,-0.010150885958981178,121.85336381129162,3.1116777612325115e-05,0.02613438143946763,379.7549259214823,-0.005226876287893527,0.0029985531133152783,3.0437970695211355e-05,30.0
293.26827879456516,501.9017322047018,0.014151701390113866,2.326388888888889,1.7431315986630693,-0.010151701390113866,121.97615328147435,3.1111069594396293e-05,0.026122048438043863,379.9255789232274,-0.005224409687608773,0.0029971401422679398,3.0426071748627513e-05,30.0
293.27002203174374,502.1934493698674,0.01415252370089941,2.3333333333333335,1.7431386644754525,-0.01015252370089941,122.0951577862877,3.1105313418897485e-05,0.02610984577779385,380.0982915835797,-0.005221969155558771,0.0029957279142392105,3.041419865075954e-05,30.0
293.27174686201835,502.48344688995013,0.014153352797058826,2.3402777777777777,1.7431538193213783,-0.010153352797058826,122.21042357391383,3.109950974578157e-05,0.026097771965871572,380.2730233160363,-0.005219554393174315,0.002994316586017821,3.040235268392368e-05,30.0
293.27345349591974,502.7717305029914,0.01415418858370222,2.3472222222222223,1.7431768870982296,-0.01015418858370222,122.32199658729428,3.1093659239277813e-05,0.026085825528561826,380.4497339156971,-0.005217165105712365,0.0029929063104990406,3.039053509015969e-05,30.0
293.27514214127973,503.058306020971,0.014155030965361267,2.3541666666666665,1.7432076948460917,-0.010155030965361267,122.42992246387558,3.1087762567664487e-05,0.02607400501104189,380.6283835570954,-0.005214801002208378,0.0029914972367471072,3.037874707195954e-05,30.0
293.27681300327436,503.3431793272406,0.014155879846061028,2.361111111111111,1.7432460726890895,-0.010155879846061028,122.53424653035125,3.108182040276616e-05,0.02606230897707951,380.80893279688934,-0.005212461795415902,0.0029900895100685838,3.0366989793224023e-05,30.0
293.27846628500333,503.62635636381845,0.014156735131524333,2.368055555555556,1.743291853179585,-0.010156735131524333,122.63501353211126,3.107583340452302e-05,0.02605073600497667,380.9913428317072,-0.005210147200995334,0.0029886832726789617,3.0355264392617527e-05,30.0
293.2801021869337,503.907843140305,0.014157596726858108,2.375,1.743344871908164,-0.010157596726858108,122.7322679251941,3.10698022371866e-05,0.026039284691464274,381.1755752151109,-0.005207856938292855,0.0029872786631096335,3.0343571970615477e-05,30.0
