,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,996.0,172.0,26.6,19.6,65.0,14.569817482755388,245.0,3.0,300.1,343.2,302.7
1,987.0,253.0,26.2,19.2,65.0,14.335812351543392,249.0,8.0,300.5,342.9,303.1
2,948.2,610.0,25.7,17.8,62.0,13.654102876532818,265.0,29.0,303.4,344.4,305.9
3,942.0,668.0,25.6,17.6,61.0,13.569908670208518,266.0,28.0,303.9,344.7,306.4
4,925.0,830.0,24.4,17.4,65.0,13.647494952245694,270.0,26.0,304.2,345.3,306.8
5,916.2,914.0,23.8,16.8,65.0,13.256475396544658,280.0,17.0,304.5,344.5,306.9
6,910.0,973.0,23.4,16.4,65.0,13.006414103077438,277.0,16.0,304.6,343.9,307.0
7,893.0,1138.0,23.2,12.2,50.0,10.051401811927919,269.0,15.0,306.1,336.8,307.9
8,884.7,1219.0,22.4,13.0,55.0,10.703414206789029,265.0,14.0,306.1,338.7,308.1
9,862.0,1445.0,20.2,15.2,73.0,12.709796563363657,250.0,12.0,306.1,344.6,308.4
10,854.1,1524.0,19.6,14.9,75.0,12.579460185358396,245.0,11.0,306.2,344.5,308.5
11,850.0,1566.0,19.2,14.8,76.0,12.55850122357019,245.0,9.0,306.2,344.4,308.6
12,835.0,1719.0,18.0,14.1,78.0,12.211652532948458,242.0,12.0,306.5,343.7,308.8
13,828.0,1791.0,17.4,13.5,78.0,11.836917537536651,241.0,13.0,306.6,342.7,308.8
14,824.4,1829.0,17.2,12.4,73.0,11.049350778864765,240.0,14.0,306.9,340.7,308.9
15,796.0,2128.0,16.0,4.0,45.0,6.4201377608647325,269.0,15.0,308.6,328.7,309.8
16,795.4,2134.0,16.0,3.9,45.0,6.37957983178094,270.0,15.0,308.7,328.7,309.9
17,767.4,2438.0,14.5,0.6,39.0,5.217257481162485,265.0,19.0,310.2,326.8,311.2
18,766.0,2453.0,14.4,0.4,38.0,5.1512464050662405,266.0,19.0,310.3,326.7,311.3
19,740.0,2743.0,12.0,-1.1,40.0,4.777945036385141,280.0,17.0,310.7,326.0,311.6
20,736.0,2789.0,11.6,-1.4,40.0,4.6988090028807035,281.0,17.0,310.8,325.9,311.7
21,724.0,2926.0,10.2,4.2,66.0,7.166888785903853,283.0,16.0,310.7,333.2,312.1
22,713.5,3048.0,9.1,3.6,69.0,6.969818077684734,285.0,16.0,310.8,332.8,312.1
23,700.0,3206.0,7.6,2.9,72.0,6.759092395195808,285.0,19.0,310.9,332.1,312.1
24,691.0,3312.0,6.6,3.4,80.0,7.0974077891895,283.0,19.0,310.9,333.2,312.2
25,675.0,3504.0,5.4,-1.6,61.0,5.051551256009488,278.0,19.0,311.6,327.8,312.6
26,662.3,3658.0,4.3,-2.7,60.0,4.744314795406367,275.0,19.0,312.1,327.4,313.1
27,640.0,3937.0,2.4,-4.6,60.0,4.255918364771257,280.0,14.0,313.0,326.8,313.8
28,627.0,4102.0,0.8,-0.4,92.0,5.945810956823209,282.0,12.0,313.0,332.0,314.2
29,620.0,4192.0,0.8,0.8,100.0,6.565562562140715,284.0,10.0,314.0,335.0,315.3
30,614.2,4267.0,0.5,0.3,99.0,6.390667551967014,285.0,9.0,314.5,334.9,315.7
31,597.0,4495.0,-0.5,-1.3,94.0,5.84618340649387,283.0,10.0,315.9,334.8,317.1
32,576.0,4780.0,-2.9,-3.2,98.0,5.260374639709313,281.0,12.0,316.4,333.5,317.4
33,569.0,4877.0,-2.5,-3.3,94.0,5.285755735922736,280.0,12.0,318.0,335.2,319.0
34,566.0,4919.0,-2.3,-3.4,92.0,5.274178664892383,280.0,12.0,318.7,336.0,319.7
35,557.0,5046.0,-3.3,-5.1,87.0,4.7122654997295,278.0,10.0,319.0,334.5,319.9
36,507.0,5782.0,-8.5,-9.0,96.0,3.8291935400731365,271.0,3.0,321.3,334.2,322.1
37,500.0,5890.0,-9.3,-10.8,89.0,3.3665530050817245,270.0,2.0,321.6,333.0,322.3
38,488.0,6078.0,-10.5,-13.2,81.0,2.8424171670190614,275.0,3.0,322.4,332.1,323.0
39,486.9,6096.0,-10.5,-13.3,80.0,2.8257359926849257,275.0,3.0,322.6,332.3,323.2
40,481.0,6190.0,-10.5,-14.0,75.0,2.701350902124286,284.0,3.0,323.7,333.1,324.3
41,479.0,6222.0,-10.9,-15.9,67.0,2.3182162060277216,287.0,3.0,323.6,331.7,324.1
42,462.0,6501.0,-10.9,-23.9,33.0,1.2049807052293904,312.0,4.0,327.0,331.4,327.2
43,451.0,6687.0,-11.3,-26.3,28.0,0.9937433954545303,330.0,5.0,328.8,332.4,328.9
