,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,994.0,172.0,35.0,18.0,37.0,13.180206876174566,95.0,8.0,308.7,349.2,311.1
1,990.0,209.0,34.4,17.4,36.0,12.733104107736805,95.0,8.0,308.4,347.5,310.8
2,955.0,532.0,29.6,14.6,40.0,11.007398462995884,91.0,9.0,306.8,340.4,308.8
3,946.6,610.0,28.9,14.4,41.0,10.961643525630103,90.0,9.0,306.8,340.4,308.8
4,925.0,815.0,27.0,14.0,45.0,10.93008756216331,85.0,12.0,306.9,340.3,308.9
5,914.6,914.0,26.1,13.9,47.0,10.983778418564007,70.0,12.0,306.9,340.4,309.0
6,883.2,1219.0,23.2,13.4,54.0,11.010654928138875,55.0,13.0,307.0,340.8,309.1
7,850.0,1554.0,20.0,13.0,64.0,11.148196890682371,40.0,9.0,307.1,341.1,309.1
8,825.0,1811.0,17.8,11.8,68.0,10.606089914578044,54.0,6.0,307.4,339.9,309.4
9,823.2,1829.0,17.6,11.8,69.0,10.629677398903235,55.0,6.0,307.4,339.9,309.4
10,794.3,2134.0,14.7,11.8,83.0,11.023284264023266,5.0,12.0,307.5,341.2,309.5
11,793.0,2148.0,14.6,11.8,83.0,11.041676015501029,6.0,12.0,307.5,341.2,309.5
12,775.0,2342.0,14.2,7.2,63.0,8.256434767931966,19.0,11.0,309.1,334.7,310.6
13,767.0,2430.0,15.4,-1.6,31.0,4.441302045515707,24.0,10.0,311.3,325.6,312.1
14,766.3,2438.0,15.5,-2.4,29.0,4.188901716495404,25.0,10.0,311.4,324.9,312.2
15,764.0,2463.0,15.8,-5.2,23.0,3.4024659581983476,28.0,10.0,312.1,323.2,312.7
16,739.1,2743.0,14.2,-8.8,19.0,2.6631308591643528,65.0,6.0,313.3,322.1,313.8
17,715.0,3022.0,12.6,-12.4,16.0,2.067045457981267,71.0,8.0,314.5,321.5,314.9
18,700.0,3199.0,11.2,-8.8,24.0,2.8125583795402984,75.0,10.0,314.9,324.2,315.4
19,688.0,3343.0,9.8,-7.2,29.0,3.242043105271028,70.0,11.0,314.9,325.6,315.5
20,662.3,3658.0,7.3,-10.6,27.0,2.5789873632362963,60.0,13.0,315.5,324.2,316.0
21,661.0,3674.0,7.2,-10.8,27.0,2.5432077669918995,60.0,13.0,315.6,324.1,316.0
22,643.0,3901.0,7.8,-17.2,15.0,1.5473136141771222,62.0,13.0,318.7,324.1,319.0
23,615.0,4267.0,6.1,-19.5,14.0,1.3303896584612687,65.0,13.0,320.8,325.6,321.1
24,595.0,4537.0,4.8,-21.2,13.0,1.1869785456412647,63.0,15.0,322.4,326.7,322.6
25,570.4,4877.0,2.3,-21.4,15.0,1.2168350715211236,60.0,18.0,323.4,327.8,323.6
26,528.8,5486.0,-2.2,-21.7,21.0,1.2787428643670158,70.0,23.0,325.1,329.7,325.4
