,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,994.0,172.0,32.4,23.4,59.0,18.54161945323096,145.0,9.0,306.1,362.3,309.5
1,981.0,290.0,30.0,22.0,62.0,17.22070022718989,156.0,10.0,304.8,356.8,308.0
2,946.3,610.0,26.6,20.5,69.0,16.257235539817593,185.0,12.0,304.5,353.5,307.5
3,944.0,632.0,26.4,20.4,70.0,16.19492854316903,186.0,12.0,304.5,353.3,307.5
4,925.0,811.0,24.8,19.9,74.0,16.019494286282352,190.0,13.0,304.7,352.9,307.6
5,914.2,914.0,23.9,19.6,77.0,15.906822572207036,200.0,14.0,304.8,352.7,307.7
6,885.0,1198.0,21.6,18.7,84.0,15.525408356733113,219.0,14.0,305.2,352.1,308.1
7,882.9,1219.0,21.4,18.6,84.0,15.463709596388451,220.0,14.0,305.3,351.8,308.1
8,850.0,1548.0,18.8,16.5,86.0,14.036183641403953,230.0,16.0,305.8,348.3,308.4
9,839.0,1660.0,18.0,15.3,84.0,13.15155370666562,236.0,15.0,306.1,346.0,308.6
10,825.0,1804.0,17.6,12.7,73.0,11.264683649046718,244.0,13.0,307.2,341.6,309.3
11,822.6,1829.0,17.5,12.6,73.0,11.22296713161485,245.0,13.0,307.3,341.6,309.4
12,793.8,2134.0,16.1,11.1,72.0,10.522453102681505,240.0,6.0,309.0,341.5,311.0
13,791.0,2164.0,16.0,11.0,72.0,10.489262743354145,243.0,6.0,309.2,341.5,311.1
14,765.7,2438.0,14.0,9.7,75.0,9.926096859988723,275.0,8.0,309.9,340.7,311.8
15,738.5,2743.0,11.8,8.3,79.0,9.355386017672433,300.0,7.0,310.7,339.8,312.5
16,715.0,3015.0,9.8,7.0,83.0,8.835602140337567,270.0,8.0,311.4,339.0,313.1
17,700.0,3191.0,8.8,5.6,80.0,8.18601169137396,250.0,9.0,312.2,337.9,313.7
18,661.6,3658.0,6.8,1.9,71.0,6.659147094204435,210.0,10.0,315.1,336.3,316.3
19,661.0,3665.0,6.8,1.8,70.0,6.61728036838474,210.0,10.0,315.1,336.3,316.4
20,636.0,3981.0,4.4,-1.6,65.0,5.363987534369441,207.0,10.0,315.9,333.2,316.9
21,615.0,4255.0,3.6,-1.4,70.0,5.6316604835738655,205.0,10.0,318.0,336.4,319.1
22,614.1,4267.0,3.5,-1.5,70.0,5.598349759728292,205.0,10.0,318.1,336.3,319.1
23,580.0,4729.0,1.0,-5.0,64.0,4.558657140506461,209.0,13.0,320.3,335.5,321.2
