,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,996.0,172.0,33.2,14.2,32.0,10.272749563486714,195.0,9.0,306.7,338.1,308.6
1,988.0,245.0,32.2,15.2,36.0,11.060089818435603,201.0,10.0,306.4,340.2,308.4
2,968.0,427.0,29.6,14.6,40.0,10.856991521270682,215.0,13.0,305.6,338.6,307.6
3,948.2,610.0,27.9,13.3,41.0,10.175754889808863,230.0,16.0,305.6,336.7,307.5
4,925.0,829.0,25.8,11.8,42.0,9.442079924914045,230.0,16.0,305.7,334.5,307.4
5,916.0,914.0,25.0,11.5,43.0,9.346243274065968,230.0,15.0,305.7,334.2,307.4
6,884.6,1219.0,22.1,10.3,47.0,8.930009346424532,235.0,12.0,305.8,333.1,307.4
7,871.0,1354.0,20.8,9.8,49.0,8.768724001987575,246.0,17.0,305.8,332.6,307.4
8,854.0,1524.0,20.0,7.4,44.0,7.587817835894618,260.0,23.0,306.7,330.1,308.1
9,850.0,1565.0,19.8,6.8,43.0,7.3133019346846035,260.0,19.0,306.9,329.5,308.2
10,848.0,1585.0,19.6,6.6,43.0,7.229507847514035,261.0,19.0,306.9,329.2,308.2
11,836.0,1708.0,20.2,2.2,30.0,5.372987130719661,265.0,19.0,308.8,325.7,309.8
12,824.2,1829.0,19.1,1.9,32.0,5.334149517675077,270.0,19.0,308.8,325.6,309.8
13,795.3,2134.0,16.2,1.0,36.0,5.181217726147771,270.0,16.0,309.0,325.3,309.9
14,777.0,2333.0,14.4,0.4,38.0,5.077724799932926,260.0,13.0,309.0,325.1,310.0
15,767.3,2438.0,13.6,0.8,42.0,5.29443089028161,255.0,11.0,309.3,326.0,310.3
16,739.9,2743.0,11.2,2.0,53.0,5.990743674446975,280.0,17.0,309.9,328.8,311.0
17,731.0,2845.0,10.4,2.4,58.0,6.241531838637088,278.0,17.0,310.1,329.8,311.3
18,713.3,3048.0,8.5,4.8,77.0,7.591352072193992,275.0,16.0,310.2,334.0,311.7
19,712.0,3063.0,8.4,5.0,79.0,7.713517595788993,276.0,16.0,310.2,334.3,311.7
20,700.0,3204.0,7.4,4.3,81.0,7.46833092251529,290.0,15.0,310.6,334.0,312.1
21,687.5,3353.0,6.3,4.2,86.0,7.55200522210962,295.0,15.0,311.1,334.8,312.5
22,686.0,3370.0,6.2,4.2,87.0,7.568719290767203,295.0,15.0,311.1,334.8,312.5
23,662.3,3658.0,4.8,3.3,90.0,7.3558840938197125,290.0,9.0,312.6,335.8,314.0
24,638.0,3963.0,3.2,2.3,94.0,7.1104414726984615,312.0,8.0,314.2,336.8,315.6
25,623.0,4156.0,1.4,0.4,93.0,6.345698060299682,327.0,7.0,314.3,334.6,315.5
26,614.5,4267.0,2.4,-0.3,82.0,6.11269557240879,335.0,6.0,316.7,336.5,317.9
