,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,1015.0,62.0,11.6,11.6,100.0,8.478949790510155,180.0,4.0,283.5,307.1,285.0
1,1000.0,178.0,10.6,10.5,99.0,7.993761668206998,155.0,6.0,283.8,306.1,285.1
2,984.8,305.0,9.9,9.7,98.0,7.690417352843094,150.0,12.0,284.3,305.9,285.6
3,949.3,610.0,8.3,7.8,96.0,7.008516317653159,150.0,21.0,285.7,305.5,286.9
4,925.0,825.0,7.2,6.4,95.0,6.529802995614321,155.0,20.0,286.7,305.3,287.8
5,915.0,914.0,6.7,5.9,94.0,6.37563282155989,155.0,21.0,287.1,305.2,288.2
6,881.6,1219.0,5.0,4.1,94.0,5.83214813464915,160.0,21.0,288.4,305.2,289.4
7,865.0,1374.0,4.2,3.2,93.0,5.576670151608509,176.0,21.0,289.1,305.2,290.1
8,850.0,1517.0,4.6,4.2,97.0,6.0940941094045025,190.0,21.0,290.9,308.7,292.0
9,849.3,1524.0,4.6,4.2,97.0,6.0991661638258075,205.0,22.0,291.1,308.9,292.1
10,844.0,1575.0,4.8,4.5,98.0,6.26949471322304,207.0,23.0,291.8,310.0,292.9
11,818.1,1829.0,4.0,3.7,98.0,6.113309058275419,215.0,25.0,293.5,311.5,294.6
12,788.0,2134.0,3.1,2.7,97.0,5.911721209052202,195.0,27.0,295.7,313.2,296.7
13,786.0,2155.0,3.0,2.6,97.0,5.884570853314052,197.0,27.0,295.8,313.3,296.9
14,774.0,2280.0,3.4,3.0,97.0,6.150371404254851,207.0,27.0,297.6,315.9,298.7
15,759.0,2438.0,2.5,2.0,97.0,5.8385733596546485,220.0,26.0,298.2,315.8,299.3
16,751.0,2524.0,2.0,1.5,96.0,5.692114846413942,227.0,27.0,298.6,315.8,299.6
17,730.9,2743.0,1.9,1.4,97.0,5.807930640363854,245.0,29.0,300.8,318.5,301.9
18,717.0,2899.0,1.8,1.4,97.0,5.921597039428288,258.0,30.0,302.4,320.5,303.4
19,703.8,3048.0,0.9,0.4,97.0,5.610606575697743,270.0,31.0,302.9,320.2,304.0
20,700.0,3092.0,0.6,0.1,96.0,5.519026037987506,270.0,31.0,303.1,320.1,304.1
21,652.0,3658.0,-2.4,-2.9,96.0,4.748241654909341,275.0,33.0,306.0,320.9,306.9
22,627.6,3962.0,-3.9,-4.5,96.0,4.373656445812433,270.0,29.0,307.6,321.4,308.4
23,619.0,4072.0,-4.5,-5.1,96.0,4.237062499182658,274.0,31.0,308.1,321.6,308.9
24,603.7,4267.0,-5.4,-6.2,94.0,3.994222870540321,280.0,36.0,309.3,322.0,310.0
25,558.3,4877.0,-8.2,-9.7,89.0,3.2886265122502336,295.0,38.0,312.9,323.7,313.6
26,536.9,5182.0,-9.6,-11.5,86.0,2.9631451472595507,305.0,40.0,314.8,324.6,315.3
27,533.0,5239.0,-9.9,-11.8,86.0,2.913776167446073,302.0,42.0,315.1,324.8,315.7
28,516.1,5486.0,-11.4,-13.4,85.0,2.6435229177256305,290.0,50.0,316.2,325.1,316.7
