,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,1007.0,62.0,11.6,8.2,80.0,6.786781889261204,180.0,8.0,284.2,303.3,285.4
1,1000.0,113.0,11.2,6.7,74.0,6.162453836982677,175.0,11.0,284.4,301.8,285.4
2,993.0,172.0,10.4,4.4,66.0,5.283285189462132,175.0,12.0,284.1,299.2,285.0
3,977.1,305.0,9.0,4.4,73.0,5.370000449041213,175.0,15.0,284.0,299.3,285.0
4,950.0,538.0,6.6,4.3,85.0,5.485647530702767,183.0,15.0,283.9,299.4,284.8
5,941.7,610.0,5.9,3.0,81.0,5.046213972498796,185.0,15.0,283.9,298.2,284.8
6,938.0,642.0,5.6,2.4,80.0,4.853388573106892,185.0,15.0,283.9,297.8,284.7
7,931.0,703.0,5.0,3.1,88.0,5.141246278922959,185.0,15.0,283.9,298.5,284.8
8,925.0,756.0,4.8,1.2,78.0,4.514458341105077,185.0,15.0,284.2,297.2,285.0
9,923.0,774.0,4.6,0.5,75.0,4.30020913345954,186.0,15.0,284.2,296.6,284.9
10,916.0,836.0,4.0,1.1,81.0,4.526245485118282,190.0,15.0,284.2,297.2,285.0
11,907.2,914.0,3.2,-0.6,76.0,4.037614241398993,195.0,15.0,284.2,295.9,284.9
12,907.0,916.0,3.2,-0.6,76.0,4.038510344946973,195.0,15.0,284.2,295.8,284.9
13,874.0,1216.0,1.8,-5.2,60.0,2.9721917140754313,195.0,21.0,285.7,294.5,286.2
14,873.7,1219.0,1.8,-5.2,60.0,2.973217145824385,195.0,21.0,285.7,294.5,286.3
15,852.0,1421.0,0.2,-4.8,69.0,3.143459699916467,190.0,22.0,286.1,295.4,286.7
16,850.0,1440.0,0.0,-5.0,69.0,3.1033882798578425,190.0,22.0,286.1,295.3,286.7
17,841.0,1525.0,-0.3,-7.3,59.0,2.6292838014472166,190.0,21.0,286.7,294.5,287.1
18,815.0,1776.0,-1.7,-7.7,64.0,2.6306111968643,190.0,19.0,287.8,295.7,288.2
19,809.5,1829.0,-2.2,-7.8,65.0,2.628049213195979,190.0,19.0,287.8,295.7,288.3
20,780.0,2123.0,-4.9,-8.6,75.0,2.5627730103573843,185.0,20.0,288.0,295.7,288.4
21,778.9,2134.0,-4.9,-9.2,72.0,2.4483432418620446,185.0,20.0,288.1,295.5,288.5
22,774.0,2184.0,-4.9,-11.9,58.0,1.9875407528810751,188.0,20.0,288.6,294.7,289.0
23,770.0,2224.0,-5.1,-12.1,58.0,1.9659741977655227,191.0,21.0,288.8,294.9,289.2
24,749.2,2438.0,-7.0,-12.0,67.0,2.0370819134067055,205.0,22.0,289.0,295.2,289.4
25,742.0,2514.0,-7.7,-12.0,71.0,2.056914113637412,205.0,23.0,289.1,295.4,289.4
26,720.4,2743.0,-9.1,-11.5,83.0,2.2056974777375027,205.0,28.0,289.9,296.7,290.3
27,718.0,2769.0,-9.3,-11.4,85.0,2.2309147181184805,204.0,28.0,290.0,296.9,290.4
28,716.0,2790.0,-9.3,-12.7,76.0,2.014635627004655,204.0,28.0,290.3,296.5,290.6
29,713.0,2823.0,-8.9,-20.9,37.0,1.0164360145223952,203.0,28.0,291.1,294.3,291.2
30,709.0,2866.0,-9.3,-14.3,67.0,1.7856055651079186,202.0,28.0,291.1,296.6,291.4
31,703.0,2932.0,-9.7,-14.1,70.0,1.8306939208178765,201.0,28.0,291.4,297.0,291.7
32,700.0,2965.0,-9.9,-14.7,68.0,1.750071896419381,200.0,28.0,291.5,296.9,291.8
33,687.0,3109.0,-10.9,-18.9,52.0,1.2535126102210186,198.0,29.0,291.9,295.9,292.2
34,668.0,3325.0,-11.9,-20.9,47.0,1.0850279451621414,195.0,31.0,293.2,296.7,293.4
35,654.0,3487.0,-13.5,-20.5,56.0,1.147467912954703,192.0,33.0,293.1,296.8,293.4
36,645.0,3592.0,-14.1,-25.1,39.0,0.7744770114566386,191.0,33.0,293.6,296.2,293.8
37,639.4,3658.0,-14.6,-24.5,43.0,0.824653498602998,190.0,34.0,293.8,296.5,293.9
38,629.0,3782.0,-15.5,-23.5,50.0,0.9167306068948161,190.0,36.0,294.1,297.1,294.3
39,612.0,3988.0,-17.3,-27.3,41.0,0.6678506448528378,190.0,38.0,294.4,296.6,294.5
40,599.0,4149.0,-18.5,-25.5,54.0,0.8043838187957745,190.0,40.0,294.8,297.5,294.9
