,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,1006.0,62.0,6.0,4.9,93.0,5.401442775331901,120.0,5.0,278.7,293.7,279.6
1,1000.0,109.0,5.8,4.2,89.0,5.1723784750204596,130.0,9.0,278.9,293.4,279.8
2,976.3,305.0,5.2,2.9,85.0,4.831361928182825,150.0,27.0,280.3,293.9,281.1
3,951.0,520.0,4.6,1.5,80.0,4.486400590012711,161.0,26.0,281.8,294.5,282.5
4,940.5,610.0,3.9,1.0,81.0,4.375683191871287,165.0,26.0,281.9,294.4,282.7
5,925.0,745.0,2.8,0.2,83.0,4.198085136820151,170.0,27.0,282.2,294.1,282.9
6,905.7,914.0,1.6,-0.5,86.0,4.074127775082078,180.0,21.0,282.6,294.3,283.3
7,872.0,1219.0,-0.6,-1.8,92.0,3.8457772289880694,185.0,19.0,283.4,294.5,284.1
8,850.0,1424.0,-2.1,-2.6,96.0,3.718081408165847,185.0,21.0,283.9,294.7,284.6
9,834.0,1575.0,-3.3,-3.5,99.0,3.5429265855814656,191.0,20.0,284.2,294.5,284.8
10,807.6,1829.0,-4.7,-5.8,92.0,3.073754859413105,200.0,18.0,285.3,294.3,285.9
11,801.0,1894.0,-5.1,-6.4,91.0,2.9597864015183752,198.0,18.0,285.6,294.3,286.1
12,793.0,1972.0,-5.3,-8.6,78.0,2.520590086086521,195.0,19.0,286.2,293.7,286.6
13,776.8,2134.0,-6.0,-11.0,68.0,2.1285211555929084,190.0,20.0,287.1,293.5,287.5
14,767.0,2234.0,-6.5,-12.5,62.0,1.9109606739939085,193.0,20.0,287.6,293.5,288.0
15,747.1,2438.0,-8.3,-13.1,68.0,1.8688451812853928,200.0,21.0,287.9,293.6,288.2
16,740.0,2513.0,-8.9,-13.3,70.0,1.8563734356811656,198.0,21.0,288.0,293.7,288.3
17,718.2,2743.0,-10.3,-15.6,65.0,1.583215166702317,190.0,20.0,288.9,293.9,289.2
18,700.0,2941.0,-11.5,-17.5,61.0,1.3855354463787055,190.0,17.0,289.7,294.1,290.0
19,694.0,3007.0,-11.9,-17.9,61.0,1.351052556264181,190.0,17.0,290.0,294.2,290.2
20,685.0,3107.0,-12.9,-17.4,69.0,1.4279451805408516,190.0,17.0,290.0,294.4,290.2
21,663.1,3353.0,-14.8,-18.3,75.0,1.3669471972125375,190.0,18.0,290.5,294.8,290.8
22,662.0,3366.0,-14.9,-18.3,75.0,1.3692235596295306,191.0,18.0,290.6,294.9,290.8
23,646.0,3550.0,-15.7,-22.7,55.0,0.9582152365364357,206.0,19.0,291.7,294.8,291.9
24,636.8,3658.0,-16.7,-23.7,55.0,0.8894914034302656,215.0,20.0,291.8,294.7,291.9
25,625.0,3798.0,-17.9,-24.9,54.0,0.813848589962363,210.0,20.0,291.9,294.6,292.1
26,608.0,4004.0,-19.3,-29.3,41.0,0.5581493995193543,204.0,19.0,292.6,294.5,292.7
27,600.0,4102.0,-20.3,-28.3,49.0,0.6209894630450521,200.0,19.0,292.6,294.6,292.7
28,587.0,4263.0,-21.5,-32.5,36.0,0.4262078449636278,195.0,18.0,293.0,294.5,293.1
29,586.7,4267.0,-21.5,-32.4,37.0,0.4305679114075139,195.0,18.0,293.0,294.5,293.1
30,580.0,4352.0,-22.3,-29.3,53.0,0.5851198904353729,194.0,19.0,293.1,295.1,293.2
31,562.0,4582.0,-24.5,-30.5,58.0,0.5392087707424017,190.0,20.0,293.1,295.0,293.2
32,553.0,4699.0,-25.3,-33.3,47.0,0.41862397109402166,188.0,21.0,293.6,295.0,293.6
33,539.5,4877.0,-26.9,-34.9,47.0,0.3667211337681449,185.0,22.0,293.7,295.0,293.8
34,538.0,4898.0,-27.1,-35.1,47.0,0.36053212954688785,184.0,22.0,293.7,295.0,293.8
35,534.0,4951.0,-27.7,-38.7,34.0,0.25263629386578185,183.0,22.0,293.6,294.5,293.7
36,527.0,5046.0,-28.5,-38.5,38.0,0.261296736487446,179.0,21.0,293.8,294.7,293.8
37,521.0,5128.0,-29.1,-41.1,30.0,0.20182406142458834,177.0,21.0,294.0,294.7,294.1
38,517.0,5182.0,-29.6,-41.0,32.0,0.20553314367101871,175.0,21.0,294.1,294.8,294.1
39,500.0,5420.0,-31.7,-40.7,41.0,0.21931205623306685,190.0,22.0,294.3,295.1,294.4
40,498.0,5448.0,-31.9,-39.9,45.0,0.23934357718703958,190.0,22.0,294.4,295.3,294.5
41,484.0,5649.0,-33.7,-43.7,36.0,0.16474018189379963,193.0,25.0,294.6,295.2,294.6
42,474.2,5791.0,-35.1,-43.4,43.0,0.17366456501074848,195.0,27.0,294.6,295.3,294.7
43,456.0,6062.0,-37.7,-42.7,59.0,0.19466002649605013,186.0,29.0,294.7,295.4,294.7
44,453.8,6096.0,-38.0,-42.9,60.0,0.191468301176788,185.0,29.0,294.7,295.4,294.8
45,443.0,6261.0,-39.3,-43.6,64.0,0.18194148560145934,181.0,32.0,295.1,295.8,295.1
46,440.0,6307.0,-39.7,-42.5,75.0,0.20608978967022792,180.0,32.0,295.2,295.9,295.2
47,428.0,6495.0,-41.3,-42.9,84.0,0.20301384905692263,175.0,36.0,295.5,296.2,295.5
48,423.0,6575.0,-41.9,-44.4,76.0,0.17475518251333017,173.0,37.0,295.7,296.3,295.7
49,414.8,6706.0,-43.0,-45.2,79.0,0.16332799690392932,170.0,39.0,295.9,296.5,295.9
50,400.0,6950.0,-45.1,-46.6,85.0,0.14515299158075112,170.0,37.0,296.3,296.8,296.3
51,393.0,7068.0,-46.1,-47.7,84.0,0.13066754868449804,175.0,33.0,296.5,297.0,296.5
52,385.0,7205.0,-45.9,-50.8,57.0,0.09365821928056114,186.0,36.0,298.5,298.9,298.5
53,378.7,7315.0,-46.2,-51.8,53.0,0.08474630455562389,195.0,38.0,299.5,299.8,299.5
54,374.0,7398.0,-46.5,-52.5,50.0,0.079034424468104,194.0,36.0,300.2,300.5,300.2
55,368.0,7505.0,-46.3,-56.3,31.0,0.050842543720460126,192.0,34.0,301.8,302.0,301.9
56,361.7,7620.0,-44.5,-60.0,16.0,0.03254194672992261,190.0,31.0,305.7,305.9,305.7
57,359.0,7671.0,-43.7,-61.7,12.0,0.02633121653780702,190.0,31.0,307.5,307.6,307.5
58,354.0,7765.0,-43.3,-64.3,8.0,0.018942104669994003,189.0,31.0,309.2,309.3,309.2
59,333.0,8177.0,-44.1,-68.1,5.0,0.0119693949694421,185.0,29.0,313.6,313.6,313.6
60,330.4,8230.0,-44.0,-68.4,5.0,0.011567073268823166,185.0,29.0,314.5,314.5,314.5
61,315.8,8534.0,-43.3,-70.3,3.0,0.009242329643366683,170.0,25.0,319.5,319.6,319.5
62,300.0,8880.0,-42.5,-72.5,2.0,0.007067534165844989,180.0,29.0,325.4,325.4,325.4
63,293.0,9039.0,-42.1,-75.1,2.0,0.0049068699182875835,183.0,28.0,328.1,328.1,328.1
64,288.5,9144.0,-42.2,-75.6,1.0,0.004618296470874484,185.0,28.0,329.4,329.4,329.4
65,265.0,9717.0,-43.1,-78.1,1.0,0.0034132056706521786,180.0,33.0,336.2,336.2,336.2
66,263.6,9754.0,-43.0,-78.1,1.0,0.00343133357012101,180.0,33.0,336.9,336.9,336.9
67,250.0,10110.0,-42.1,-78.1,1.0,0.0036179992021108005,195.0,31.0,343.3,343.4,343.3
68,239.0,10414.0,-41.9,-77.9,1.0,0.0039053068273941483,192.0,33.0,348.1,348.1,348.1
69,230.2,10668.0,-42.3,-78.3,1.0,0.0038073768549531494,190.0,35.0,351.2,351.3,351.2
70,230.0,10674.0,-42.3,-78.3,1.0,0.0038106876377191285,190.0,35.0,351.3,351.3,351.3
71,225.0,10823.0,-41.5,-77.5,1.0,0.004416325117053565,192.0,33.0,354.8,354.8,354.8
72,219.0,11006.0,-41.5,-78.5,1.0,0.0038777208234083197,195.0,30.0,357.5,357.5,357.5
73,200.0,11620.0,-42.5,-78.5,1.0,0.004246106816416031,205.0,21.0,365.3,365.3,365.3
74,199.0,11654.0,-42.5,-78.5,1.0,0.004267444182990338,205.0,21.0,365.8,365.9,365.8
75,183.7,12192.0,-45.1,-80.5,1.0,0.0033570269181346702,200.0,17.0,370.1,370.1,370.1
76,175.5,12497.0,-46.6,-81.6,1.0,0.002936954508498461,175.0,15.0,372.5,372.5,372.5
77,175.0,12516.0,-46.7,-81.7,1.0,0.002897362927321557,175.0,16.0,372.6,372.6,372.6
78,167.6,12802.0,-46.6,-81.6,1.0,0.0030753915928413774,195.0,26.0,377.3,377.3,377.3
