,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,1009.0,62.0,7.8,7.2,96.0,6.322199646751368,0.0,0.0,280.2,297.8,281.3
1,1000.0,135.0,8.4,6.9,90.0,6.2485382847433115,185.0,4.0,281.6,299.0,282.6
2,988.0,235.0,8.6,6.7,88.0,6.2380521028884,194.0,6.0,282.7,300.2,283.8
3,979.6,305.0,8.1,6.3,88.0,6.119501732456659,200.0,7.0,282.9,300.1,283.9
4,943.9,610.0,5.8,4.5,91.0,5.599973141656738,250.0,9.0,283.6,299.4,284.6
5,925.0,776.0,4.6,3.5,93.0,5.324446674716589,280.0,2.0,284.0,299.1,284.9
6,909.4,914.0,3.6,2.8,94.0,5.152778930362182,250.0,2.0,284.4,299.0,285.2
7,891.0,1081.0,2.4,1.9,97.0,4.93106756803855,294.0,6.0,284.8,298.9,285.6
8,879.0,1191.0,5.6,-0.4,65.0,4.229618525195609,323.0,9.0,289.2,301.6,290.0
9,876.0,1219.0,5.5,-2.0,58.0,3.7717468142684036,330.0,10.0,289.4,300.6,290.1
10,873.0,1247.0,5.4,-3.6,52.0,3.358461682362467,332.0,11.0,289.6,299.6,290.2
11,859.0,1379.0,4.4,-0.6,70.0,4.265725624356112,340.0,15.0,289.9,302.4,290.6
12,850.0,1465.0,4.8,-0.1,71.0,4.472118876252691,345.0,18.0,291.2,304.4,291.9
13,843.9,1524.0,4.7,-1.9,63.0,3.9452878708422667,340.0,18.0,291.6,303.4,292.3
14,842.0,1542.0,4.6,-2.4,60.0,3.809991716721453,340.0,18.0,291.7,303.1,292.4
15,812.7,1829.0,2.7,-4.9,58.0,3.2713358262894277,345.0,15.0,292.7,302.6,293.2
16,788.0,2079.0,1.0,-7.0,55.0,2.8728426937420544,329.0,16.0,293.5,302.2,294.0
17,782.5,2134.0,0.5,-7.3,56.0,2.8267433822132166,325.0,16.0,293.5,302.2,294.0
18,753.2,2438.0,-2.2,-8.8,60.0,2.613067269139471,335.0,18.0,293.8,301.9,294.3
19,737.0,2612.0,-3.7,-9.7,63.0,2.488045357806542,335.0,16.0,294.0,301.7,294.4
20,724.8,2743.0,-4.3,-10.3,63.0,2.4126348849396204,335.0,14.0,294.7,302.1,295.1
21,700.0,3017.0,-5.7,-11.7,63.0,2.234044994164042,325.0,17.0,296.1,303.1,296.5
22,680.0,3243.0,-6.9,-13.9,57.0,1.9240780414341283,328.0,18.0,297.3,303.4,297.6
23,672.0,3336.0,-6.9,-16.9,45.0,1.5182094832281585,330.0,19.0,298.3,303.2,298.6
24,670.5,3353.0,-7.0,-16.9,45.0,1.5216142338260261,330.0,19.0,298.3,303.2,298.6
25,658.0,3499.0,-8.1,-17.1,48.0,1.5247368452247476,344.0,19.0,298.7,303.6,299.0
26,648.0,3618.0,-8.3,-19.3,41.0,1.284365112078217,356.0,18.0,299.8,304.0,300.0
27,644.6,3658.0,-8.6,-19.8,40.0,1.236833215975591,0.0,18.0,299.9,304.0,300.2
28,616.0,4008.0,-10.9,-23.9,33.0,0.9032980463187928,351.0,19.0,301.2,304.2,301.4
29,595.5,4267.0,-13.2,-24.3,39.0,0.9015734668519388,345.0,20.0,301.4,304.4,301.6
30,595.0,4273.0,-13.3,-24.3,39.0,0.9023321906963325,345.0,20.0,301.4,304.4,301.6
31,571.8,4572.0,-15.4,-27.5,35.0,0.701790559015982,340.0,23.0,302.4,304.8,302.5
32,549.0,4877.0,-17.5,-30.8,30.0,0.5364700333120165,345.0,24.0,303.4,305.3,303.5
33,535.0,5072.0,-18.9,-32.9,28.0,0.4498852715049997,345.0,25.0,304.0,305.6,304.1
34,500.0,5570.0,-23.5,-36.5,29.0,0.3373628051391366,345.0,26.0,304.3,305.5,304.4
35,464.9,6096.0,-28.4,-38.6,37.0,0.2931964523786377,345.0,24.0,304.6,305.6,304.6
36,451.0,6317.0,-30.5,-39.5,41.0,0.27548352508936985,347.0,25.0,304.6,305.6,304.7
37,446.0,6396.0,-30.7,-43.7,27.0,0.17878037527793753,347.0,25.0,305.4,306.0,305.4
38,428.0,6688.0,-32.7,-47.7,21.0,0.11998005714619807,350.0,27.0,306.4,306.9,306.4
39,426.9,6706.0,-32.5,-49.1,17.0,0.1026799804584222,350.0,27.0,307.0,307.4,307.0
40,423.0,6772.0,-31.5,-54.5,8.0,0.05505585935923458,347.0,33.0,309.0,309.2,309.0
41,417.0,6873.0,-30.3,-57.3,5.0,0.03965725455546811,342.0,42.0,311.8,312.0,311.8
42,411.0,6977.0,-30.3,-59.3,4.0,0.031307448883858106,337.0,51.0,313.1,313.2,313.1
43,409.1,7010.0,-30.6,-59.4,4.0,0.031056287062460074,335.0,54.0,313.1,313.3,313.2
