,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,1008.0,62.0,8.2,6.0,86.0,5.8224307891774565,90.0,6.0,280.7,297.0,281.7
1,1007.0,70.0,8.8,6.4,85.0,5.992958073244841,96.0,6.0,281.4,298.1,282.4
2,1000.0,123.0,7.8,4.7,81.0,5.358164880438855,135.0,5.0,280.9,296.0,281.9
3,994.0,173.0,7.4,4.3,81.0,5.240776115968554,145.0,7.0,281.0,295.8,281.9
4,978.1,305.0,6.6,3.8,83.0,5.14142660417684,170.0,12.0,281.5,296.0,282.4
5,971.0,365.0,6.2,3.6,83.0,5.106314481794339,171.0,12.0,281.7,296.1,282.6
6,951.0,535.0,5.2,0.4,71.0,4.142489949134264,174.0,11.0,282.4,294.2,283.1
7,942.3,610.0,4.5,0.1,73.0,4.090548456339475,175.0,11.0,282.4,294.1,283.1
8,925.0,761.0,3.2,-0.6,76.0,3.959422859268315,180.0,12.0,282.6,293.9,283.2
9,907.6,914.0,1.9,-1.4,79.0,3.804970184138223,185.0,10.0,282.8,293.8,283.5
10,892.0,1054.0,0.8,-2.1,81.0,3.676294186801682,190.0,10.0,283.0,293.6,283.7
11,873.9,1219.0,-0.1,-3.5,78.0,3.380286680519777,195.0,9.0,283.7,293.5,284.3
12,867.0,1282.0,-0.5,-4.1,77.0,3.2568437213082606,195.0,9.0,284.0,293.5,284.6
13,850.0,1440.0,-1.9,-4.9,80.0,3.12706020601006,195.0,10.0,284.1,293.3,284.7
14,821.0,1715.0,-3.5,-5.8,84.0,3.0233425350434167,209.0,9.0,285.3,294.2,285.8
15,809.2,1829.0,-4.1,-6.8,82.0,2.8407692648258918,215.0,9.0,285.8,294.2,286.3
16,778.4,2134.0,-5.8,-9.6,75.0,2.3738898266238557,195.0,12.0,287.1,294.3,287.6
17,753.0,2394.0,-7.3,-11.9,70.0,2.0431522514308798,186.0,14.0,288.3,294.5,288.6
18,748.8,2438.0,-7.7,-12.2,70.0,2.0055755040241863,185.0,14.0,288.3,294.4,288.7
19,737.0,2561.0,-8.9,-12.9,73.0,1.9255648437781865,185.0,14.0,288.3,294.2,288.7
20,729.0,2646.0,-9.3,-14.3,67.0,1.7364809954147635,185.0,14.0,288.8,294.1,289.1
21,719.9,2743.0,-10.0,-14.0,73.0,1.8023056139677918,185.0,14.0,289.0,294.6,289.3
22,719.0,2752.0,-10.1,-14.0,73.0,1.8045681745707098,185.0,14.0,289.1,294.6,289.4
23,700.0,2958.0,-11.7,-17.7,61.0,1.3623164020342644,185.0,13.0,289.5,293.8,289.7
24,697.0,2991.0,-11.9,-17.9,61.0,1.3452248323063503,185.0,13.0,289.6,293.9,289.9
25,689.0,3079.0,-12.5,-17.3,67.0,1.4316574523587924,184.0,13.0,289.9,294.4,290.2
26,681.0,3168.0,-13.1,-18.1,66.0,1.3537454026105669,184.0,14.0,290.2,294.5,290.5
27,676.0,3224.0,-13.7,-17.3,74.0,1.459253918074655,183.0,14.0,290.2,294.7,290.4
28,665.0,3349.0,-14.7,-17.4,80.0,1.4709924642918566,182.0,14.0,290.4,295.0,290.7
29,660.0,3406.0,-15.1,-20.1,66.0,1.177059612515189,182.0,14.0,290.6,294.3,290.8
30,646.0,3568.0,-16.1,-21.1,65.0,1.1026766073037462,181.0,15.0,291.2,294.8,291.4
31,639.0,3649.0,-16.7,-24.7,50.0,0.8104645733790379,180.0,15.0,291.5,294.1,291.6
32,638.3,3658.0,-16.8,-24.8,50.0,0.8040824349425966,180.0,15.0,291.5,294.1,291.6
33,632.0,3732.0,-17.3,-25.3,50.0,0.7762652280955255,179.0,15.0,291.7,294.2,291.8
34,626.0,3804.0,-17.7,-23.7,59.0,0.9048595860211358,179.0,15.0,292.0,295.0,292.2
35,623.0,3839.0,-18.1,-24.1,59.0,0.8773014393170585,179.0,15.0,292.0,294.8,292.1
36,611.0,3984.0,-19.3,-25.3,59.0,0.8029798181695952,177.0,14.0,292.2,294.8,292.4
37,605.0,4058.0,-19.9,-29.9,41.0,0.530120206068789,177.0,14.0,292.4,294.1,292.4
38,593.0,4206.0,-21.3,-30.3,44.0,0.5207813173118276,176.0,14.0,292.4,294.1,292.5
39,589.0,4256.0,-21.7,-26.7,64.0,0.7332985796521658,175.0,14.0,292.5,294.9,292.6
40,588.1,4267.0,-21.8,-27.9,58.0,0.6575360119868445,175.0,14.0,292.6,294.8,292.7
41,585.0,4306.0,-21.9,-31.9,40.0,0.4531416528567277,176.0,14.0,292.8,294.4,292.9
42,577.0,4407.0,-22.9,-31.9,44.0,0.4594290200348336,177.0,14.0,292.8,294.4,292.9
43,568.0,4522.0,-23.5,-34.5,36.0,0.3623433340642766,179.0,14.0,293.4,294.7,293.5
44,551.0,4743.0,-25.3,-32.3,52.0,0.46293490342387744,183.0,13.0,293.9,295.4,293.9
45,544.0,4836.0,-26.1,-29.2,75.0,0.6297611709108085,184.0,13.0,294.0,296.1,294.1
46,540.9,4877.0,-26.4,-29.6,74.0,0.610011530067616,185.0,13.0,294.1,296.1,294.2
47,518.4,5182.0,-28.8,-32.8,69.0,0.4688294615928751,195.0,11.0,294.8,296.4,294.9
