,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,1013.0,62.0,16.0,12.7,81.0,9.143369235416634,250.0,6.0,288.1,314.0,289.7
1,1000.0,169.0,14.2,12.1,87.0,8.90077167215387,215.0,5.0,287.4,312.5,288.9
2,984.0,305.0,12.5,11.2,92.0,8.517970055720248,220.0,4.0,287.0,311.1,288.5
3,975.0,382.0,11.6,10.7,94.0,8.312941330779928,196.0,6.0,286.8,310.3,288.3
4,956.0,547.0,11.4,10.6,95.0,8.423344447913896,145.0,9.0,288.2,312.2,289.7
5,948.8,610.0,12.0,10.9,93.0,8.661716381334502,125.0,10.0,289.4,314.1,290.9
6,946.0,635.0,12.2,11.0,92.0,8.746453084508765,127.0,10.0,289.9,314.9,291.4
7,925.0,823.0,11.8,9.9,88.0,8.306260218098403,140.0,14.0,291.4,315.3,292.8
8,924.0,832.0,11.8,9.8,88.0,8.259077527948962,141.0,14.0,291.5,315.3,292.9
9,915.0,914.0,11.6,7.1,74.0,6.930817317509819,145.0,14.0,292.1,312.3,293.3
10,906.0,997.0,11.4,4.4,62.0,5.795347507041711,150.0,13.0,292.7,309.7,293.7
11,900.0,1053.0,11.6,5.6,67.0,6.348331524131423,154.0,13.0,293.4,312.1,294.6
12,890.0,1146.0,11.6,2.6,54.0,5.191196620774336,160.0,12.0,294.4,309.9,295.3
13,882.3,1219.0,11.0,3.2,59.0,5.466362701384212,165.0,11.0,294.5,310.8,295.4
14,878.0,1260.0,10.6,3.6,62.0,5.6521032506002715,170.0,11.0,294.5,311.3,295.5
15,875.0,1288.0,10.4,6.1,75.0,6.764072918455263,173.0,11.0,294.6,314.5,295.8
16,870.0,1336.0,10.4,9.1,92.0,8.369843923214844,178.0,12.0,295.1,319.5,296.6
17,854.0,1491.0,10.0,7.5,84.0,7.640475879775573,196.0,13.0,296.2,318.7,297.6
18,850.0,1530.0,9.8,7.3,84.0,7.571378263846072,200.0,13.0,296.4,318.8,297.8
19,833.0,1698.0,9.0,7.3,89.0,7.72781594012891,200.0,14.0,297.3,320.1,298.7
20,819.9,1829.0,8.1,6.8,91.0,7.58506043825202,200.0,14.0,297.7,320.2,299.0
21,790.1,2134.0,6.0,5.6,97.0,7.241641738648958,210.0,16.0,298.6,320.2,299.9
22,787.0,2166.0,5.8,5.5,98.0,7.219656820115292,212.0,17.0,298.7,320.3,300.0
23,774.0,2303.0,5.8,4.7,93.0,6.9401503398459745,218.0,19.0,300.1,321.0,301.4
24,761.3,2438.0,5.7,2.0,77.0,5.820769094992969,225.0,22.0,301.4,319.1,302.5
25,755.0,2506.0,5.6,0.6,70.0,5.303675529004351,225.0,22.0,302.1,318.3,303.0
26,746.0,2604.0,5.4,0.4,70.0,5.2905241848494935,225.0,23.0,302.9,319.2,303.9
27,733.4,2743.0,4.2,-0.0,74.0,5.227178229257186,225.0,23.0,303.1,319.2,304.1
28,720.0,2893.0,3.0,-0.5,78.0,5.133585733979158,227.0,26.0,303.3,319.2,304.3
29,700.0,3121.0,1.6,-3.4,69.0,4.257639190771249,230.0,31.0,304.2,317.5,305.0
30,693.0,3202.0,1.0,-5.0,64.0,3.810772199645864,231.0,32.0,304.4,316.4,305.1
31,687.0,3272.0,0.8,-8.2,51.0,3.003845969678254,231.0,33.0,305.0,314.6,305.5
32,679.0,3366.0,0.2,-9.8,47.0,2.680215436495509,232.0,34.0,305.3,313.9,305.8
33,654.6,3658.0,-2.0,-5.4,78.0,3.914532607061309,235.0,37.0,306.0,318.4,306.7
34,654.0,3665.0,-2.1,-5.3,79.0,3.9481735086146905,235.0,37.0,306.0,318.5,306.8
35,633.0,3924.0,-3.5,-6.9,77.0,3.608149660990943,235.0,37.0,307.3,318.8,308.0
36,615.0,4152.0,-5.5,-7.3,87.0,3.6010860475116484,235.0,37.0,307.5,319.0,308.2
37,608.0,4242.0,-5.9,-8.8,80.0,3.240359988477776,235.0,37.0,308.1,318.5,308.7
38,606.0,4267.0,-5.8,-11.5,64.0,2.623843067142212,235.0,37.0,308.4,317.0,308.9
39,603.0,4306.0,-5.7,-15.7,45.0,1.8709796620428567,235.0,38.0,309.0,315.3,309.4
40,596.0,4398.0,-5.7,-22.7,25.0,1.0387366669766034,235.0,39.0,310.1,313.7,310.3
41,587.0,4517.0,-6.1,-26.1,19.0,0.7772780381099759,235.0,40.0,310.9,313.7,311.1
42,575.0,4678.0,-7.3,-23.3,27.0,1.020967071911629,235.0,42.0,311.4,314.9,311.6
43,571.0,4733.0,-7.7,-18.7,41.0,1.5347837635222403,235.0,43.0,311.5,316.8,311.8
44,561.0,4870.0,-8.5,-26.5,22.0,0.78417429565733,235.0,45.0,312.2,315.0,312.3
45,560.5,4877.0,-8.6,-26.0,23.0,0.8215265285212986,235.0,45.0,312.2,315.1,312.3
46,554.0,4967.0,-9.5,-19.5,44.0,1.4772245069121086,234.0,45.0,312.1,317.2,312.4
47,548.0,5051.0,-10.1,-26.1,26.0,0.8326693237438728,233.0,45.0,312.4,315.3,312.5
48,542.0,5136.0,-10.7,-29.7,19.0,0.6030660301319739,232.0,45.0,312.6,314.8,312.8
49,500.0,5750.0,-15.5,-27.5,35.0,0.8026977372611319,225.0,45.0,314.1,316.9,314.2
50,497.3,5791.0,-15.9,-27.4,36.0,0.8145450000661286,225.0,45.0,314.1,317.0,314.3
51,494.0,5841.0,-16.3,-27.3,38.0,0.8275899776068008,227.0,45.0,314.2,317.1,314.3
52,487.0,5948.0,-17.3,-25.3,50.0,1.0077658965933678,233.0,46.0,314.2,317.8,314.4
53,484.0,5994.0,-17.5,-23.5,60.0,1.1918972497416866,235.0,46.0,314.6,318.7,314.8
54,477.5,6096.0,-18.1,-23.3,64.0,1.229848984739605,240.0,46.0,315.0,319.3,315.2
55,476.0,6119.0,-18.3,-23.2,65.0,1.2447456180159464,240.0,46.0,315.1,319.4,315.3
56,463.0,6325.0,-19.3,-20.9,87.0,1.5666499141805827,239.0,45.0,316.3,321.7,316.6
57,452.0,6504.0,-20.1,-22.5,81.0,1.3948265073458557,238.0,44.0,317.5,322.4,317.8
