,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,977.0,313.0,15.8,11.2,74.0,8.579841361747988,240.0,2.0,290.9,315.5,292.4
1,970.0,375.0,18.2,8.2,52.0,7.048592770496597,215.0,7.0,293.9,314.6,295.1
2,951.0,545.0,20.6,6.6,40.0,6.438396219094563,146.0,21.0,298.0,317.3,299.2
3,943.9,610.0,20.4,6.7,41.0,6.532561392364065,120.0,26.0,298.5,318.1,299.6
4,925.0,785.0,20.0,7.0,43.0,6.80772705769072,120.0,25.0,299.8,320.3,301.0
5,911.2,914.0,19.6,6.1,41.0,6.492546002538623,140.0,20.0,300.6,320.3,301.8
6,898.0,1040.0,19.2,5.2,40.0,6.186554727470343,140.0,19.0,301.5,320.3,302.6
7,879.4,1219.0,18.1,5.2,43.0,6.318734489783102,140.0,18.0,302.1,321.4,303.3
8,850.0,1509.0,16.2,5.2,48.0,6.539586197723608,170.0,16.0,303.1,323.1,304.3
9,830.0,1711.0,15.0,4.0,48.0,6.154541906835248,186.0,17.0,303.9,322.8,305.0
10,818.4,1829.0,14.3,2.8,46.0,5.731008743409503,195.0,17.0,304.4,322.1,305.4
11,789.2,2134.0,12.5,-0.2,42.0,4.784163752244624,200.0,14.0,305.6,320.6,306.5
12,761.2,2438.0,10.7,-3.1,38.0,4.002239695191564,305.0,4.0,306.8,319.5,307.6
13,757.0,2484.0,10.4,-3.6,37.0,3.8763076925587048,312.0,5.0,307.0,319.4,307.8
14,742.0,2651.0,10.6,-12.4,19.0,1.9915886833854157,336.0,10.0,309.0,315.6,309.4
15,734.0,2741.0,10.4,-13.6,17.0,1.826365334863092,350.0,13.0,309.7,315.9,310.1
16,733.8,2743.0,10.4,-13.6,17.0,1.8268645797577139,350.0,13.0,309.8,315.9,310.1
17,718.0,2924.0,8.8,-11.2,23.0,2.266937265741232,344.0,12.0,309.9,317.5,310.4
18,708.0,3039.0,8.2,-16.8,15.0,1.452980630063566,340.0,11.0,310.5,315.5,310.8
19,707.3,3048.0,8.1,-16.9,15.0,1.44226283671351,340.0,11.0,310.5,315.5,310.8
20,700.0,3133.0,7.4,-17.6,15.0,1.3738819048159605,315.0,8.0,310.6,315.4,310.9
21,678.0,3394.0,5.2,-17.8,17.0,1.394769153575418,310.0,13.0,311.0,315.8,311.3
22,656.4,3658.0,3.5,-16.9,21.0,1.5543814127742988,305.0,18.0,312.0,317.3,312.3
23,653.0,3700.0,3.2,-16.8,21.0,1.5756703317382523,308.0,18.0,312.1,317.5,312.4
24,636.0,3913.0,2.2,-26.8,10.0,0.6728518388240297,322.0,16.0,313.4,315.8,313.5
25,632.1,3962.0,1.8,-21.4,16.0,1.097848771685018,325.0,16.0,313.5,317.3,313.7
26,632.0,3963.0,1.8,-21.2,16.0,1.117362879500199,325.0,16.0,313.5,317.4,313.7
27,622.0,4092.0,2.0,-34.0,5.0,0.3475411093753874,319.0,22.0,315.1,316.4,315.2
28,608.6,4267.0,0.9,-30.9,7.0,0.47930693246668576,310.0,30.0,315.8,317.6,315.9
29,597.0,4421.0,-0.1,-28.1,10.0,0.6358195077237376,313.0,26.0,316.4,318.7,316.5
30,580.0,4652.0,-0.3,-49.3,1.0,0.07386939271204673,316.0,19.0,318.8,319.1,318.8
31,563.8,4877.0,-1.5,-50.5,1.0,0.06621181224784485,320.0,13.0,320.0,320.3,320.0
32,561.0,4917.0,-1.7,-50.7,1.0,0.06502095508825335,320.0,13.0,320.2,320.5,320.2
33,510.0,5666.0,-7.3,-55.3,1.0,0.04145121250682876,320.0,10.0,322.2,322.4,322.2
34,501.9,5791.0,-8.4,-55.6,1.0,0.04061039788917234,320.0,10.0,322.4,322.5,322.4
35,500.0,5820.0,-8.7,-55.7,1.0,0.040270666249980124,320.0,11.0,322.4,322.5,322.4
36,482.0,6096.0,-11.1,-54.6,1.0,0.04773730063977016,320.0,12.0,322.8,323.0,322.8
37,400.0,7500.0,-23.3,-49.3,7.0,0.10711634399625593,295.0,16.0,324.6,325.1,324.6
38,393.5,7620.0,-24.3,-50.3,7.0,0.09708677604138906,290.0,17.0,324.8,325.2,324.8
39,390.0,7685.0,-24.9,-50.9,7.0,0.09139146537843232,289.0,18.0,324.9,325.3,324.9
40,373.0,8008.0,-26.9,-65.9,1.0,0.014480306504574695,285.0,21.0,326.4,326.5,326.4
41,331.0,8857.0,-34.3,-60.3,5.0,0.03422076318587279,274.0,29.0,327.6,327.7,327.6
42,317.6,9144.0,-36.0,-64.1,4.0,0.021685918445218635,270.0,32.0,329.1,329.2,329.1
43,304.0,9449.0,-37.8,-68.1,3.0,0.013111236321258253,265.0,35.0,330.8,330.8,330.8
44,300.0,9540.0,-38.3,-69.3,2.0,0.011220363960427403,265.0,30.0,331.3,331.3,331.3
45,296.0,9632.0,-39.1,-67.1,4.0,0.015474651268862832,264.0,30.0,331.4,331.5,331.4
46,253.5,10668.0,-48.6,-60.1,25.0,0.045842776615918415,250.0,32.0,332.3,332.5,332.3
47,250.0,10760.0,-49.5,-59.5,30.0,0.05018062325867631,250.0,31.0,332.3,332.6,332.4
48,239.0,11054.0,-52.5,-59.5,42.0,0.05249038659693811,254.0,30.0,332.1,332.4,332.1
49,221.0,11557.0,-56.3,-64.3,36.0,0.030342207913449847,260.0,27.0,333.8,333.9,333.8
50,220.1,11582.0,-56.4,-64.5,36.0,0.02965978872445505,260.0,27.0,334.0,334.1,334.0
51,207.0,11972.0,-58.1,-67.1,31.0,0.022128240446109934,265.0,35.0,337.3,337.4,337.3
52,200.0,12190.0,-57.5,-70.5,18.0,0.014180595391529952,260.0,40.0,341.6,341.6,341.6
53,196.0,12317.0,-57.5,-71.5,15.0,0.012521873421775007,259.0,43.0,343.5,343.6,343.5
54,187.0,12615.0,-55.1,-72.1,10.0,0.01202411015324433,258.0,48.0,352.1,352.1,352.1
55,175.0,13037.0,-54.9,-77.9,4.0,0.005333545571072146,257.0,57.0,359.1,359.1,359.1
56,164.9,13411.0,-56.4,-82.8,2.0,0.0025631091553201795,255.0,64.0,362.7,362.7,362.7
57,163.0,13486.0,-56.7,-83.8,2.0,0.00219274713848579,255.0,64.0,363.4,363.4,363.4
58,152.0,13927.0,-58.5,-89.5,1.0,0.0008674625402333622,263.0,53.0,367.7,367.7,367.7
59,150.0,14010.0,-58.9,-89.9,1.0,0.000817343137623453,265.0,51.0,368.4,368.4,368.4
60,142.6,14326.0,-61.0,-91.3,1.0,0.0006644663303170214,255.0,48.0,370.2,370.2,370.2
61,129.2,14935.0,-64.9,-94.0,1.0,0.0004401474151088121,250.0,63.0,373.6,373.6,373.6
62,128.0,14993.0,-65.3,-94.3,1.0,0.000419293811772542,251.0,60.0,374.0,374.0,374.0
