,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,973.0,313.0,32.6,2.6,15.0,4.744992867685069,125.0,9.0,308.1,323.2,309.0
1,968.0,359.0,31.8,2.8,16.0,4.838417692656404,127.0,10.0,307.8,323.1,308.7
2,951.0,517.0,30.0,2.0,17.0,4.650993562135543,132.0,12.0,307.5,322.3,308.4
3,941.1,610.0,29.1,1.9,17.0,4.666589866134612,135.0,13.0,307.5,322.3,308.4
4,925.0,763.0,27.6,1.6,19.0,4.646862758147208,125.0,11.0,307.5,322.2,308.4
5,909.1,914.0,26.1,0.9,19.0,4.495197567349987,125.0,11.0,307.5,321.8,308.4
6,877.9,1219.0,23.1,-0.4,21.0,4.234954278669198,135.0,13.0,307.5,321.0,308.3
7,850.0,1500.0,20.4,-1.6,23.0,4.004829656584574,130.0,11.0,307.5,320.3,308.2
8,837.0,1633.0,19.2,-1.8,24.0,4.007628439081987,146.0,10.0,307.6,320.4,308.4
9,817.7,1829.0,17.6,-3.2,24.0,3.6962459119927367,170.0,9.0,308.0,319.8,308.7
10,788.6,2134.0,15.2,-5.5,24.0,3.221219558383114,185.0,8.0,308.6,319.0,309.2
11,760.7,2438.0,12.7,-7.7,23.0,2.8192395994619823,210.0,8.0,309.1,318.3,309.6
12,733.6,2743.0,10.3,-9.9,23.0,2.46039280908071,255.0,15.0,309.6,317.8,310.1
13,718.0,2925.0,8.8,-11.2,23.0,2.266937265741232,264.0,17.0,309.9,317.5,310.4
14,707.3,3048.0,8.1,-13.1,21.0,1.974339503058641,270.0,18.0,310.5,317.1,310.9
15,700.0,3134.0,7.6,-14.4,19.0,1.7938281828560174,270.0,25.0,310.9,316.9,311.2
16,672.0,3468.0,5.6,-15.4,20.0,1.7206834943305598,267.0,30.0,312.3,318.1,312.6
17,656.6,3658.0,4.8,-17.1,19.0,1.5279958697255729,265.0,33.0,313.5,318.7,313.8
18,656.0,3665.0,4.8,-17.2,19.0,1.5165756232360927,265.0,33.0,313.5,318.7,313.8
19,647.0,3777.0,4.8,-22.2,12.0,0.9998648229420919,269.0,31.0,314.8,318.3,315.0
20,643.0,3828.0,5.4,-25.6,9.0,0.742509958796721,271.0,30.0,316.0,318.7,316.1
21,609.1,4267.0,3.2,-34.3,4.0,0.3445999297484347,285.0,22.0,318.4,319.7,318.4
22,601.0,4376.0,2.6,-36.4,4.0,0.28347446783565544,283.0,22.0,318.9,320.0,319.0
23,564.1,4877.0,-1.3,-39.6,4.0,0.21796340798210512,275.0,24.0,320.2,321.0,320.2
24,500.0,5830.0,-8.7,-45.7,3.0,0.12825814347339518,280.0,29.0,322.4,322.9,322.4
