,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,972.0,313.0,24.0,19.3,75.0,14.655408452261456,145.0,7.0,299.6,342.8,302.2
1,970.0,331.0,23.6,17.6,69.0,13.169906128930688,146.0,8.0,299.3,338.2,301.7
2,939.8,610.0,21.2,17.1,77.0,13.170063808816098,155.0,22.0,299.6,338.4,302.0
3,925.0,750.0,20.0,16.8,82.0,13.127697989091637,155.0,25.0,299.8,338.5,302.1
4,907.6,914.0,18.4,16.4,88.0,13.041528569526076,160.0,28.0,299.8,338.3,302.1
5,907.0,920.0,18.4,16.4,88.0,13.050336831572478,160.0,28.0,299.8,338.3,302.1
6,875.9,1219.0,17.3,16.3,94.0,13.436023258441876,165.0,31.0,301.7,341.6,304.1
7,850.0,1476.0,16.4,16.2,99.0,13.764526010426248,190.0,28.0,303.3,344.5,305.8
8,845.2,1524.0,16.5,16.4,99.0,14.026079387617706,195.0,25.0,303.9,345.9,306.5
9,840.0,1577.0,16.6,16.6,100.0,14.299862051467294,194.0,25.0,304.6,347.6,307.2
10,815.5,1829.0,14.4,11.4,82.0,10.446968607982702,190.0,23.0,304.9,336.5,306.8
11,815.0,1834.0,14.4,11.3,82.0,10.383310953063942,190.0,23.0,304.9,336.3,306.8
12,786.6,2134.0,13.0,10.8,86.0,10.407266666446041,190.0,23.0,306.4,338.1,308.4
13,779.0,2216.0,12.6,10.6,88.0,10.369155486547049,202.0,23.0,306.9,338.6,308.8
14,765.0,2368.0,11.2,6.5,73.0,7.968272145302267,225.0,24.0,307.0,331.5,308.4
15,760.0,2423.0,10.6,2.6,58.0,6.0878554925964155,233.0,24.0,306.9,325.8,308.0
16,758.6,2438.0,10.6,2.0,55.0,5.841680877660021,235.0,24.0,307.0,325.2,308.1
17,753.0,2500.0,10.4,-0.6,46.0,4.8709153448642555,234.0,24.0,307.5,322.8,308.4
18,737.0,2679.0,12.2,-1.8,38.0,4.555386838029685,231.0,22.0,311.4,326.0,312.2
19,731.4,2743.0,11.9,-2.8,36.0,4.26102750438134,230.0,22.0,311.8,325.5,312.6
20,715.0,2933.0,11.2,-5.8,30.0,3.4740617749558207,217.0,21.0,312.9,324.3,313.6
21,709.0,3003.0,12.2,-4.8,30.0,3.7813263759569535,212.0,21.0,314.8,327.2,315.5
22,700.0,3110.0,11.4,-5.6,30.0,3.6036646770332643,205.0,20.0,315.1,327.0,315.8
23,677.0,3388.0,9.2,-9.8,25.0,2.6881675748291363,197.0,20.0,315.6,324.7,316.2
24,666.0,3523.0,8.8,-18.2,13.0,1.3725980488500669,194.0,19.0,316.7,321.5,316.9
25,655.1,3658.0,7.7,-18.1,14.0,1.4073881137878295,190.0,19.0,317.0,321.9,317.2
26,628.0,4005.0,5.0,-18.0,17.0,1.4807758679322305,196.0,29.0,317.7,322.9,318.0
27,608.0,4267.0,2.6,-16.4,23.0,1.7503089657139246,200.0,37.0,317.9,323.9,318.2
28,599.0,4388.0,1.6,-11.4,37.0,2.676024932976492,201.0,39.0,318.1,327.1,318.6
29,570.0,4784.0,-2.3,-10.3,54.0,3.0710908443054428,204.0,47.0,318.0,328.4,318.6
30,563.4,4877.0,-2.6,-17.2,32.0,1.7665467856681196,205.0,49.0,318.8,324.9,319.1
31,560.0,4925.0,-2.7,-20.7,24.0,1.3174276315140843,206.0,49.0,319.2,323.8,319.4
32,542.0,5182.0,-5.3,-22.3,25.0,1.1834692606488932,208.0,48.0,319.1,323.3,319.3
33,533.0,5313.0,-6.3,-27.3,17.0,0.7669599453228146,210.0,48.0,319.4,322.2,319.6
34,525.0,5431.0,-6.7,-52.7,1.0,0.05498658495051178,211.0,47.0,320.3,320.5,320.3
35,505.0,5733.0,-8.3,-55.3,1.0,0.041861648172603835,214.0,46.0,321.9,322.1,321.9
36,500.0,5810.0,-9.1,-56.1,1.0,0.03834859195623618,215.0,46.0,321.9,322.1,321.9
37,481.7,6096.0,-11.7,-52.6,2.0,0.06064200722449531,210.0,45.0,322.1,322.4,322.2
38,476.0,6187.0,-12.5,-51.5,2.0,0.06982795644033377,211.0,45.0,322.2,322.5,322.2
39,442.0,6748.0,-16.1,-50.1,4.0,0.08844606190419808,215.0,47.0,324.6,324.9,324.6
40,400.0,7490.0,-22.3,-50.3,6.0,0.0955088736790441,220.0,50.0,325.9,326.3,325.9
41,393.0,7620.0,-23.4,-51.4,6.0,0.08556990080134794,220.0,51.0,326.1,326.5,326.1
42,390.0,7675.0,-23.9,-51.9,6.0,0.08133202957002836,220.0,52.0,326.2,326.5,326.2
43,335.0,8773.0,-29.3,-57.3,5.0,0.049365173841847354,224.0,63.0,333.3,333.5,333.3
44,323.0,9033.0,-31.7,-46.7,21.0,0.17778044672240093,225.0,66.0,333.5,334.2,333.5
45,317.9,9144.0,-32.7,-47.5,21.0,0.165208402205485,225.0,67.0,333.6,334.2,333.6
46,304.4,9449.0,-35.6,-49.8,22.0,0.1329387017569173,225.0,64.0,333.8,334.3,333.8
47,300.0,9550.0,-36.5,-50.5,22.0,0.12444571454760316,225.0,64.0,333.8,334.3,333.8
48,292.0,9737.0,-38.1,-52.1,22.0,0.10611328742918097,227.0,70.0,334.1,334.6,334.1
49,274.0,10176.0,-39.7,-54.7,19.0,0.08297351359208367,233.0,85.0,337.9,338.3,337.9
50,266.6,10363.0,-41.2,-55.4,20.0,0.0783419747536045,235.0,91.0,338.4,338.8,338.5
51,264.0,10430.0,-41.7,-55.7,20.0,0.07627461578198601,235.0,91.0,338.6,339.0,338.6
52,257.0,10613.0,-41.5,-63.5,7.0,0.0290302002664397,235.0,92.0,341.5,341.7,341.5
53,250.0,10800.0,-42.9,-70.9,3.0,0.010709031109915505,235.0,92.0,342.1,342.2,342.1
54,211.0,11916.0,-51.7,-73.7,5.0,0.008411646057534859,227.0,102.0,345.4,345.4,345.4
55,200.0,12260.0,-54.1,-71.1,11.0,0.013004759135120112,225.0,105.0,346.9,347.0,346.9
56,191.0,12555.0,-56.9,-70.9,15.0,0.014017130974861283,227.0,106.0,347.0,347.1,347.0
57,185.0,12757.0,-58.5,-68.5,26.0,0.020370412709527667,228.0,107.0,347.6,347.7,347.6
