,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,968.0,313.0,34.6,5.6,17.0,5.898145540157464,135.0,7.0,310.6,329.4,311.7
1,958.0,407.0,33.4,6.4,19.0,6.302593238666719,138.0,9.0,310.3,330.2,311.5
2,936.5,610.0,30.5,4.5,19.0,5.644624359741463,145.0,12.0,309.4,327.1,310.4
3,936.0,615.0,30.4,4.4,19.0,5.607924490892507,145.0,12.0,309.3,327.1,310.4
4,925.0,720.0,29.6,4.6,20.0,5.7559243480171345,145.0,13.0,309.6,327.8,310.6
5,904.8,914.0,27.6,3.8,22.0,5.561670146559014,150.0,12.0,309.5,327.1,310.6
6,874.0,1219.0,24.5,2.6,24.0,5.287037757747812,145.0,13.0,309.4,326.1,310.4
7,859.0,1371.0,23.0,2.0,25.0,5.153247896039455,145.0,12.0,309.3,325.6,310.3
8,850.0,1463.0,22.2,2.2,27.0,5.283739117846087,145.0,12.0,309.4,326.1,310.4
9,814.5,1829.0,19.3,-0.7,26.0,4.4675197539774345,135.0,8.0,310.1,324.4,310.9
10,786.1,2134.0,16.9,-3.1,25.0,3.874677600572446,215.0,13.0,310.7,323.2,311.4
11,783.0,2168.0,16.6,-3.4,25.0,3.8035587148693266,219.0,14.0,310.7,323.0,311.4
12,758.5,2438.0,15.9,-6.5,21.0,3.1024950053332185,250.0,19.0,312.9,323.1,313.4
13,753.0,2499.0,15.8,-7.2,20.0,2.9608532843733353,250.0,20.0,313.4,323.1,313.9
14,731.5,2743.0,14.1,-9.8,18.0,2.487086319665319,250.0,22.0,314.1,322.4,314.6
15,708.0,3018.0,12.2,-12.8,16.0,2.021023163790732,250.0,21.0,314.9,321.8,315.3
16,700.0,3113.0,12.6,-26.4,5.0,0.6340728725602783,250.0,21.0,316.4,318.7,316.5
17,688.0,3258.0,11.6,-35.4,2.0,0.2736219585257311,247.0,21.0,316.9,317.9,316.9
18,680.0,3356.0,11.0,-38.0,2.0,0.21309837491639344,246.0,21.0,317.2,318.1,317.3
