,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,974.0,313.0,20.4,17.0,81.0,12.616329382825857,110.0,8.0,295.8,332.4,298.0
1,970.0,349.0,20.0,16.0,78.0,11.873235381250025,113.0,10.0,295.7,330.2,297.8
2,941.1,610.0,17.8,15.5,86.0,11.851934169454172,135.0,24.0,296.1,330.6,298.2
3,941.0,611.0,17.8,15.5,86.0,11.853217675508994,135.0,24.0,296.1,330.6,298.2
4,925.0,759.0,17.2,15.3,89.0,11.905410783716725,150.0,28.0,296.9,331.7,299.0
5,908.3,914.0,16.3,14.8,91.0,11.737212467035809,155.0,28.0,297.5,331.9,299.6
6,876.4,1219.0,14.6,13.8,95.0,11.395717889204105,165.0,28.0,298.8,332.4,300.9
7,873.0,1252.0,14.4,13.7,96.0,11.365417661510062,164.0,27.0,298.9,332.4,301.0
8,868.0,1301.0,15.6,14.5,93.0,12.05254157400892,163.0,27.0,300.7,336.4,302.9
9,850.0,1479.0,15.0,14.1,94.0,11.991998003301603,160.0,24.0,301.9,337.6,304.0
10,824.0,1742.0,14.0,12.8,92.0,11.354101566781104,156.0,20.0,303.5,337.6,305.6
11,815.6,1829.0,13.7,11.4,86.0,10.445666203420483,155.0,19.0,304.0,335.6,305.9
12,803.0,1961.0,13.2,9.3,77.0,9.203381560499352,164.0,22.0,304.9,332.9,306.6
13,786.7,2134.0,15.6,6.4,55.0,7.6919226505784195,175.0,26.0,309.2,333.2,310.6
14,781.0,2196.0,16.4,5.4,48.0,7.224849072617433,179.0,25.0,310.7,333.4,312.1
15,776.0,2251.0,17.4,-0.6,29.0,4.725448626453357,183.0,25.0,312.4,327.6,313.3
16,769.0,2328.0,18.4,-3.6,22.0,3.8154480995116473,188.0,24.0,314.3,326.8,315.0
17,759.2,2438.0,17.9,-5.1,20.0,3.4502720390837567,195.0,23.0,314.9,326.2,315.5
18,750.0,2542.0,17.4,-6.6,19.0,3.113759472277492,197.0,22.0,315.4,325.8,316.0
19,732.3,2743.0,15.5,-6.8,21.0,3.140589250655333,200.0,19.0,315.5,325.9,316.1
20,700.0,3124.0,11.8,-7.2,26.0,3.1861805270600456,230.0,15.0,315.5,326.1,316.1
21,681.0,3353.0,9.7,-9.3,25.0,2.7799187208074394,240.0,12.0,315.7,325.0,316.2
22,678.0,3390.0,9.4,-9.6,25.0,2.726962774596811,241.0,12.0,315.7,324.9,316.2
23,656.2,3658.0,7.1,-12.5,23.0,2.234787532616647,250.0,14.0,316.1,323.7,316.6
24,642.0,3839.0,5.6,-14.4,22.0,1.9563971570860503,250.0,15.0,316.4,323.1,316.8
25,632.2,3962.0,4.5,-14.4,24.0,1.986820969856249,250.0,15.0,316.6,323.4,316.9
26,608.7,4267.0,1.9,-14.4,29.0,2.063780408023977,215.0,17.0,317.0,324.0,317.4
27,571.0,4782.0,-2.5,-14.5,39.0,2.182486491748296,215.0,23.0,317.6,325.1,318.1
28,564.2,4877.0,-3.3,-15.3,39.0,2.067609656225701,215.0,24.0,317.8,324.8,318.2
29,545.0,5150.0,-5.7,-17.7,38.0,1.7508548047716082,215.0,28.0,318.1,324.2,318.4
30,531.0,5353.0,-6.9,-16.9,45.0,1.9225959574519846,215.0,31.0,319.0,325.7,319.4
31,522.0,5486.0,-7.8,-18.8,41.0,1.6649613391082294,215.0,33.0,319.6,325.4,319.9
32,506.0,5728.0,-9.3,-22.3,34.0,1.2678402807054383,226.0,31.0,320.5,325.1,320.8
33,500.0,5820.0,-10.1,-23.1,34.0,1.1954508441577811,230.0,30.0,320.7,324.9,320.9
34,482.3,6096.0,-12.4,-26.9,29.0,0.8794725533952672,230.0,28.0,321.1,324.3,321.3
35,476.0,6196.0,-13.3,-28.3,27.0,0.7829634612654303,226.0,27.0,321.2,324.1,321.4
36,471.0,6276.0,-13.3,-32.3,19.0,0.5416335062418688,223.0,27.0,322.2,324.2,322.3
37,468.0,6325.0,-12.7,-49.7,3.0,0.08745734040110005,221.0,27.0,323.6,323.9,323.6
38,460.0,6456.0,-13.5,-59.5,1.0,0.027271073451827867,215.0,26.0,324.1,324.3,324.1
39,445.0,6706.0,-15.4,-55.1,2.0,0.048673509058511796,205.0,24.0,324.9,325.1,324.9
40,441.0,6774.0,-15.9,-53.9,2.0,0.056753678371301984,207.0,24.0,325.1,325.3,325.1
41,429.0,6981.0,-17.5,-30.5,31.0,0.7065659536804657,212.0,24.0,325.6,328.2,325.7
42,416.0,7210.0,-19.7,-31.7,34.0,0.6497893534738807,218.0,23.0,325.6,328.1,325.8
43,409.0,7336.0,-19.9,-45.9,8.0,0.15338661178759574,221.0,23.0,326.9,327.6,327.0
44,400.0,7500.0,-21.3,-47.3,8.0,0.1342639643234115,225.0,23.0,327.2,327.8,327.2
45,393.5,7620.0,-22.3,-48.3,7.0,0.12197617150986556,225.0,23.0,327.4,327.9,327.5
46,364.0,8189.0,-27.1,-53.1,7.0,0.07564049113993657,244.0,35.0,328.4,328.7,328.4
47,361.9,8230.0,-27.3,-54.1,6.0,0.06752185983145916,245.0,36.0,328.6,328.9,328.6
48,349.0,8492.0,-28.9,-60.9,3.0,0.03004511767707424,245.0,46.0,330.0,330.1,330.0
49,336.0,8763.0,-30.5,-50.5,12.0,0.11110986333120247,245.0,56.0,331.4,331.8,331.4
50,318.4,9144.0,-33.5,-49.1,19.0,0.13767760562616624,245.0,71.0,332.4,332.9,332.4
51,316.0,9197.0,-33.9,-48.9,21.0,0.14191594327385523,245.0,72.0,332.5,333.1,332.5
52,311.0,9309.0,-34.5,-42.5,44.0,0.2916140567540613,245.0,73.0,333.2,334.4,333.2
53,305.0,9445.0,-35.9,-41.9,54.0,0.316923976150027,245.0,74.0,333.1,334.4,333.1
54,300.0,9560.0,-36.9,-42.9,54.0,0.2896734310207259,245.0,75.0,333.2,334.4,333.3
55,293.0,9723.0,-38.3,-44.3,53.0,0.25507645590391453,244.0,76.0,333.5,334.6,333.6
56,285.0,9913.0,-38.9,-46.9,43.0,0.19705883492856816,244.0,78.0,335.3,336.1,335.3
57,282.0,9986.0,-39.5,-46.5,47.0,0.2082083942072132,243.0,78.0,335.5,336.3,335.5
58,279.0,10059.0,-39.7,-47.7,42.0,0.18407439060241507,243.0,79.0,336.2,337.0,336.2
59,276.0,10133.0,-40.3,-52.3,26.0,0.10965635252544711,243.0,79.0,336.4,336.8,336.4
60,272.0,10232.0,-41.3,-54.3,23.0,0.0877099824152173,242.0,80.0,336.3,336.7,336.3
