,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,976.0,313.0,17.0,10.0,63.0,7.920276779747573,90.0,8.0,292.2,315.1,293.6
1,972.0,348.0,17.0,8.0,55.0,6.937894601428323,97.0,10.0,292.5,312.8,293.7
2,955.0,499.0,18.2,9.2,56.0,7.667905710912638,128.0,16.0,295.2,317.8,296.6
3,942.8,610.0,17.8,8.8,56.0,7.558957620255292,150.0,21.0,295.9,318.2,297.2
4,925.0,773.0,17.2,8.2,55.0,7.395574415238513,165.0,27.0,296.9,318.8,298.2
5,909.8,914.0,16.6,7.7,55.0,7.266099459655152,175.0,29.0,297.7,319.3,299.0
6,903.0,978.0,16.4,7.4,55.0,7.171328616276025,175.0,28.0,298.1,319.5,299.4
7,896.0,1045.0,19.4,3.4,35.0,5.459306354972651,175.0,27.0,301.9,318.6,302.9
8,894.0,1064.0,19.8,3.8,35.0,5.629466198669162,175.0,27.0,302.5,319.8,303.5
9,878.0,1219.0,19.3,4.0,36.0,5.814929373887517,175.0,25.0,303.5,321.4,304.6
10,850.0,1498.0,18.4,4.4,40.0,6.180952779303854,170.0,22.0,305.4,324.5,306.6
11,847.4,1524.0,18.4,4.2,39.0,6.112975823859276,170.0,22.0,305.6,324.5,306.8
12,837.0,1630.0,18.2,3.2,37.0,5.764954497306451,161.0,23.0,306.5,324.5,307.6
13,826.0,1743.0,18.6,-6.4,18.0,2.8697911745189493,152.0,23.0,308.1,317.5,308.7
14,817.7,1829.0,18.0,-6.2,19.0,2.9439485378600394,145.0,24.0,308.4,317.9,308.9
15,788.9,2134.0,15.8,-5.5,23.0,3.2199882634416337,155.0,18.0,309.1,319.6,309.8
16,787.0,2155.0,15.6,-5.4,23.0,3.2525322216303123,160.0,17.0,309.2,319.8,309.8
17,775.0,2285.0,16.4,-7.6,19.0,2.7885708145678763,195.0,14.0,311.4,320.6,311.9
18,761.1,2438.0,15.8,-10.5,15.0,2.2609162669200793,235.0,10.0,312.4,320.0,312.8
19,751.0,2552.0,15.4,-12.6,13.0,1.9360710997037722,235.0,10.0,313.1,319.7,313.5
20,734.0,2743.0,13.7,-14.0,13.0,1.7675852790354087,235.0,10.0,313.4,319.4,313.7
21,707.8,3048.0,11.0,-16.1,13.0,1.541051338293782,265.0,12.0,313.7,318.9,313.9
22,700.0,3141.0,10.2,-16.8,13.0,1.4696253574696734,265.0,12.0,313.8,318.8,314.0
23,657.3,3658.0,6.1,-28.1,6.0,0.5774359548315418,295.0,12.0,314.9,316.9,315.0
24,642.0,3852.0,4.6,-32.4,5.0,0.3934565918211181,297.0,12.0,315.2,316.7,315.3
25,609.8,4267.0,0.9,-32.7,6.0,0.40239560886804726,300.0,12.0,315.6,317.1,315.7
26,604.0,4344.0,0.2,-32.8,6.0,0.4023431017859516,288.0,13.0,315.7,317.2,315.8
27,586.8,4572.0,-1.9,-30.4,9.0,0.5213236804775329,250.0,15.0,315.9,317.8,316.0
28,564.5,4877.0,-4.7,-27.2,15.0,0.7308135212515757,265.0,19.0,316.1,318.8,316.3
29,531.0,5358.0,-9.1,-22.1,34.0,1.2294897622545637,269.0,21.0,316.4,320.7,316.6
30,522.2,5486.0,-10.2,-24.0,31.0,1.0563430745955724,270.0,21.0,316.6,320.4,316.8
31,501.9,5791.0,-12.7,-28.5,25.0,0.7288130417090396,255.0,20.0,317.2,319.9,317.3
32,500.0,5820.0,-12.9,-28.9,25.0,0.7047688229393063,245.0,21.0,317.2,319.8,317.4
33,494.0,5912.0,-13.7,-29.7,25.0,0.6617258791457693,233.0,21.0,317.4,319.8,317.5
34,484.0,6067.0,-13.7,-52.7,2.0,0.05964498612257039,214.0,20.0,319.2,319.5,319.2
35,482.2,6096.0,-13.8,-53.1,2.0,0.05709729998171303,210.0,20.0,319.5,319.7,319.5
36,454.0,6552.0,-14.7,-59.7,1.0,0.026937256564842374,232.0,23.0,323.9,324.0,323.9
37,444.8,6706.0,-15.8,-60.8,1.0,0.023879841823976927,240.0,24.0,324.4,324.5,324.4
38,439.0,6805.0,-16.5,-61.5,1.0,0.02210002958182119,245.0,26.0,324.7,324.8,324.7
39,410.1,7315.0,-18.6,-62.7,1.0,0.020221889094339262,270.0,34.0,328.4,328.5,328.4
40,406.0,7389.0,-18.9,-62.9,1.0,0.01989480840411381,272.0,37.0,328.9,329.0,328.9
41,400.0,7500.0,-19.7,-63.7,1.0,0.018162184574881307,275.0,41.0,329.3,329.4,329.3
42,393.5,7620.0,-20.8,-63.9,1.0,0.01797670124272355,275.0,43.0,329.4,329.5,329.4
43,374.0,7996.0,-24.3,-64.3,1.0,0.017929128698041467,274.0,43.0,329.6,329.7,329.6
44,318.4,9144.0,-34.8,-51.3,17.0,0.10686030635572008,270.0,45.0,330.6,331.0,330.6
45,313.0,9266.0,-35.9,-49.9,22.0,0.1278101171457193,269.0,45.0,330.6,331.2,330.6
46,300.0,9560.0,-38.5,-51.5,24.0,0.110800988383507,265.0,44.0,331.0,331.5,331.0
47,291.0,9768.0,-40.1,-52.1,27.0,0.1064780003246827,262.0,45.0,331.6,332.1,331.6
48,277.0,10101.0,-42.9,-56.9,20.0,0.06273464210993412,256.0,46.0,332.3,332.5,332.3
49,250.0,10780.0,-49.1,-59.1,30.0,0.05279188793946182,245.0,49.0,332.9,333.2,332.9
50,247.0,10859.0,-49.9,-59.9,30.0,0.04826723968286483,245.0,48.0,332.9,333.1,332.9
51,237.0,11127.0,-52.1,-63.1,25.0,0.033193716873679814,243.0,46.0,333.5,333.7,333.5
52,230.0,11321.0,-52.5,-66.5,17.0,0.021632051459463314,243.0,45.0,335.8,335.9,335.8
53,219.0,11635.0,-55.1,-79.1,4.0,0.0035256922244846917,241.0,42.0,336.5,336.5,336.5
54,210.5,11887.0,-56.6,-78.9,4.0,0.0037865820668064633,240.0,40.0,338.0,338.0,338.0
55,209.0,11932.0,-56.9,-78.9,5.0,0.0038137586597540136,240.0,41.0,338.2,338.2,338.2
56,200.0,12210.0,-57.7,-72.7,13.0,0.010293561775464822,240.0,50.0,341.2,341.3,341.2
57,199.0,12242.0,-57.3,-73.3,11.0,0.009466170541296254,240.0,50.0,342.4,342.4,342.4
58,189.0,12568.0,-58.9,-77.9,7.0,0.004938464984584719,242.0,52.0,344.9,344.9,344.9
59,183.0,12772.0,-57.5,-83.5,2.0,0.0020543003413342966,244.0,53.0,350.3,350.3,350.3
60,170.0,13237.0,-59.3,-90.3,1.0,0.0006703213422169577,247.0,55.0,354.8,354.8,354.8
61,166.0,13387.0,-59.1,-90.1,1.0,0.0007120761177234398,248.0,56.0,357.6,357.6,357.6
62,157.5,13716.0,-60.9,-91.2,1.0,0.0006128768457811624,250.0,58.0,359.9,359.9,359.9
63,154.0,13856.0,-61.7,-91.7,1.0,0.000571110698055564,250.0,54.0,360.9,360.9,360.9
64,150.0,14020.0,-61.7,-91.7,1.0,0.0005863403310268735,250.0,50.0,363.6,363.6,363.6
65,142.7,14326.0,-62.3,-92.3,1.0,0.000550768314110505,250.0,42.0,367.7,367.7,367.7
66,141.0,14401.0,-62.5,-92.5,1.0,0.000536790520836934,250.0,42.0,368.7,368.7,368.7
67,126.0,15086.0,-66.5,-95.5,1.0,0.00033713979354011304,250.0,45.0,373.5,373.5,373.5
68,122.8,15240.0,-66.7,-95.7,1.0,0.0003325808532736409,250.0,45.0,375.8,375.8,375.8
69,116.8,15545.0,-67.2,-96.2,1.0,0.0003167651587018706,255.0,47.0,380.5,380.5,380.5
70,112.0,15795.0,-67.5,-96.5,1.0,0.00031122385805952085,263.0,40.0,384.4,384.4,384.4
71,110.0,15903.0,-68.1,-97.1,1.0,0.0002810613995770265,267.0,37.0,385.2,385.3,385.2
72,100.0,16470.0,-70.3,-98.3,1.0,0.00024249802939386783,285.0,22.0,391.6,391.6,391.6
73,92.8,16915.0,-70.3,-98.3,1.0,0.00026131253957871177,270.0,24.0,400.1,400.1,400.1
74,91.4,17006.0,-68.9,-96.9,1.0,0.0003520957562955435,267.0,24.0,404.6,404.6,404.6
75,85.9,17374.0,-70.5,-98.0,1.0,0.0003000886878295668,255.0,26.0,408.7,408.7,408.7
76,81.6,17678.0,-71.8,-99.0,1.0,0.0002574397955530434,260.0,12.0,412.1,412.1,412.1
77,78.6,17902.0,-72.7,-99.7,1.0,0.00023120325455789926,278.0,16.0,414.6,414.6,414.6
78,77.5,17983.0,-72.4,-99.6,1.0,0.00023941152344416773,285.0,18.0,416.9,416.9,416.9
79,73.6,18288.0,-71.2,-99.0,1.0,0.0002854223948668061,255.0,16.0,425.6,425.6,425.6
80,72.7,18363.0,-70.9,-98.9,1.0,0.0002949677023956456,256.0,17.0,427.7,427.7,427.7
81,71.1,18496.0,-67.7,-96.7,1.0,0.0004710891142972544,258.0,19.0,437.3,437.3,437.3
82,70.0,18593.0,-67.5,-96.5,1.0,0.0004979583223902594,260.0,21.0,439.7,439.7,439.7
83,70.0,18590.0,-67.5,-96.5,1.0,0.0004979583223902594,260.0,21.0,439.6,439.6,439.6
84,65.5,18988.0,-69.3,-97.3,1.0,0.00045341096772458564,250.0,22.0,444.1,444.1,444.1
85,63.2,19202.0,-67.0,-95.6,1.0,0.0006590631196685147,245.0,22.0,453.6,453.6,453.6
86,61.3,19387.0,-65.1,-94.1,1.0,0.0009099851954618088,221.0,16.0,462.0,462.0,462.0
87,60.1,19507.0,-65.8,-94.8,1.0,0.0008104790982044372,205.0,12.0,463.1,463.1,463.1
88,57.7,19753.0,-67.1,-96.1,1.0,0.0006540501264188885,249.0,13.0,465.5,465.5,465.5
89,57.1,19812.0,-66.1,-95.4,1.0,0.0007586997095832745,260.0,13.0,469.1,469.1,469.1
90,55.9,19946.0,-63.7,-93.7,1.0,0.001077657797710139,293.0,8.0,477.5,477.5,477.5
91,54.4,20117.0,-62.6,-92.6,1.0,0.0013652899023716138,335.0,1.0,483.9,483.9,483.9
92,53.7,20192.0,-62.1,-92.1,1.0,0.0015196550724344987,3.0,3.0,486.7,486.7,486.7
93,51.7,20422.0,-64.0,-94.0,1.0,0.0010999440300707868,90.0,11.0,487.5,487.6,487.5
94,51.6,20437.0,-64.1,-94.1,1.0,0.0010810486012221728,91.0,11.0,487.6,487.6,487.6
95,50.0,20630.0,-64.1,-94.1,1.0,0.0011156422185095633,100.0,13.0,492.0,492.0,492.0
96,49.2,20726.0,-64.4,-94.4,1.0,0.0010699509991691863,145.0,20.0,493.6,493.6,493.6
97,48.8,20779.0,-64.5,-94.5,1.0,0.0010580300452618725,155.0,19.0,494.5,494.5,494.5
98,46.8,21031.0,-62.1,-92.7,1.0,0.0015572790148835351,205.0,12.0,506.0,506.0,506.0
99,45.4,21224.0,-60.3,-91.3,1.0,0.0020870730268056407,202.0,11.0,515.0,515.0,515.0
100,44.6,21336.0,-60.4,-91.4,1.0,0.002085387350190819,200.0,11.0,517.4,517.4,517.4
101,42.5,21641.0,-60.6,-91.6,1.0,0.0021084193284461746,300.0,1.0,524.1,524.1,524.1
102,40.4,21950.0,-60.9,-91.9,1.0,0.0020971089078229426,79.0,15.0,530.9,530.9,530.9
103,40.4,21946.0,-60.9,-91.9,1.0,0.0020971089078229426,80.0,15.0,530.8,530.8,530.8
104,36.7,22555.0,-58.6,-90.3,1.0,0.0031050428946577933,305.0,2.0,551.8,551.8,551.8
105,35.7,22724.0,-57.9,-89.9,1.0,0.0034342293124168042,9.0,8.0,557.8,557.8,557.8
106,34.9,22860.0,-58.5,-89.9,1.0,0.0035129513458464013,60.0,13.0,559.7,559.8,559.7
107,34.4,22957.0,-58.9,-89.9,1.0,0.0035640119777473663,66.0,12.0,561.1,561.1,561.1
108,33.3,23165.0,-58.4,-89.6,1.0,0.003888373203616426,80.0,11.0,567.8,567.9,567.8
109,31.7,23470.0,-57.6,-89.2,1.0,0.004391662480195458,65.0,11.0,577.8,577.9,577.8
110,30.2,23774.0,-56.8,-88.8,1.0,0.0049544401680027645,105.0,11.0,587.9,588.0,587.9
111,30.0,23820.0,-56.7,-88.7,1.0,0.005077890221595331,85.0,8.0,589.5,589.5,589.5
112,27.5,24384.0,-55.0,-87.5,1.0,0.006860063893297109,15.0,11.0,609.0,609.1,609.1
113,26.2,24689.0,-54.1,-86.9,1.0,0.008003026139360126,25.0,11.0,619.9,620.0,619.9
114,25.0,24994.0,-53.2,-86.2,1.0,0.009478004229590047,50.0,16.0,630.9,631.0,630.9
115,21.7,25908.0,-50.5,-84.3,1.0,0.015134802941852918,25.0,13.0,665.1,665.2,665.1
116,20.8,26182.0,-49.7,-83.7,1.0,0.017476144831585362,28.0,12.0,675.7,675.9,675.7
117,20.0,26440.0,-48.5,-82.5,1.0,0.022214600626937468,30.0,12.0,687.0,687.2,687.0
118,19.8,26518.0,-48.2,-82.3,1.0,0.02319550762703408,40.0,12.0,690.1,690.3,690.1
119,18.9,26822.0,-47.2,-81.6,1.0,0.027272787440717212,110.0,16.0,702.4,702.6,702.4
120,17.5,27326.0,-45.5,-80.5,1.0,0.035240997500318644,118.0,12.0,723.2,723.6,723.2
121,17.2,27432.0,-44.8,-80.1,1.0,0.03824928195629286,120.0,11.0,728.6,729.0,728.6
122,16.5,27737.0,-42.9,-78.9,1.0,0.048311065550914856,135.0,13.0,744.3,744.8,744.3
123,15.7,28042.0,-41.0,-77.7,1.0,0.061348646171215555,175.0,13.0,760.3,761.0,760.3
124,15.5,28146.0,-40.3,-77.3,1.0,0.06614559760785384,185.0,14.0,765.8,766.6,765.9
125,15.1,28346.0,-40.7,-77.4,1.0,0.066847823081276,205.0,15.0,770.9,771.7,771.0
126,14.4,28651.0,-41.3,-77.6,1.0,0.06794228894031434,200.0,13.0,778.8,779.6,778.8
127,14.0,28839.0,-41.7,-77.7,1.0,0.06879894861603043,191.0,12.0,783.7,784.5,783.7
128,13.8,28956.0,-40.8,-77.2,1.0,0.07546070107785197,185.0,12.0,790.5,791.3,790.5
129,13.3,29190.0,-39.1,-76.1,1.0,0.09281022454676399,177.0,12.0,804.2,805.3,804.2
130,13.2,29261.0,-39.3,-76.3,1.0,0.09068170670252652,175.0,12.0,805.8,806.8,805.8
131,12.6,29566.0,-40.3,-77.3,1.0,0.08137157599840948,185.0,20.0,812.6,813.5,812.6
132,12.5,29615.0,-40.5,-77.5,1.0,0.07950344844506133,187.0,19.0,813.7,814.6,813.7
133,11.0,30480.0,-40.2,-77.2,1.0,0.09467180312388643,215.0,3.0,844.6,845.8,844.7
134,10.4,30871.0,-40.1,-77.1,1.0,0.10170388761294996,159.0,3.0,859.0,860.3,859.1
135,10.0,31140.0,-39.1,-76.1,1.0,0.1234436770325286,120.0,3.0,872.4,874.0,872.5
136,9.6,31394.0,-38.5,-75.9,1.0,0.13259419136307213,65.0,7.0,884.0,885.7,884.1
