,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,973.0,313.0,33.0,6.0,19.0,6.033902482396175,240.0,2.0,308.6,327.5,309.7
1,965.0,387.0,31.4,4.4,18.0,5.437922807669397,259.0,4.0,307.7,324.8,308.7
2,944.0,582.0,29.6,3.6,19.0,5.253597306211579,308.0,8.0,307.8,324.3,308.8
3,941.0,610.0,29.3,3.5,19.0,5.233152417115301,315.0,9.0,307.8,324.2,308.8
4,925.0,761.0,27.8,2.8,20.0,5.065170344485142,340.0,11.0,307.7,323.7,308.7
5,909.0,914.0,26.3,2.3,21.0,4.973656197436543,350.0,10.0,307.7,323.5,308.7
6,877.8,1219.0,23.3,1.4,24.0,4.828427258536697,355.0,9.0,307.7,323.1,308.6
7,850.0,1500.0,20.6,0.6,26.0,4.7064265860071375,350.0,7.0,307.7,322.6,308.6
8,817.8,1829.0,17.5,-1.2,28.0,4.288495683981195,345.0,12.0,307.8,321.5,308.6
9,789.0,2134.0,14.6,-2.8,30.0,3.9479818520267207,325.0,13.0,307.9,320.5,308.7
10,779.0,2243.0,13.6,-3.4,31.0,3.823209229969766,318.0,16.0,308.0,320.2,308.7
11,761.0,2438.0,12.0,-4.7,31.0,3.5483151366904644,305.0,21.0,308.3,319.8,309.0
12,733.7,2743.0,9.6,-6.6,31.0,3.1832892952202894,310.0,25.0,308.9,319.2,309.5
13,723.0,2865.0,8.6,-7.4,31.0,3.036880495973236,304.0,27.0,309.1,319.0,309.7
14,710.0,3015.0,8.0,-9.0,29.0,2.72956328594169,296.0,29.0,310.1,319.0,310.6
15,706.0,3062.0,8.6,-14.4,18.0,1.7785395927621648,294.0,30.0,311.2,317.2,311.6
16,700.0,3132.0,8.2,-15.8,17.0,1.5977012233008012,290.0,31.0,311.5,317.0,311.8
17,694.0,3203.0,7.6,-15.4,18.0,1.6659912329260183,287.0,32.0,311.6,317.3,311.9
18,669.0,3504.0,5.0,-13.0,26.0,2.1047898118251953,276.0,35.0,312.0,319.1,312.4
19,658.0,3639.0,4.2,-18.8,17.0,1.3201052339711892,271.0,36.0,312.6,317.1,312.8
20,656.4,3658.0,4.0,-19.2,16.0,1.27881254197355,270.0,36.0,312.6,317.0,312.8
21,630.0,3990.0,1.0,-27.0,10.0,0.6669081088591996,275.0,34.0,312.8,315.2,313.0
22,623.0,4080.0,0.0,-23.0,16.0,0.9676090055849222,277.0,33.0,312.7,316.1,312.9
23,612.0,4222.0,-1.1,-30.1,9.0,0.5142429673215841,279.0,32.0,313.0,314.9,313.1
24,608.5,4267.0,-1.2,-34.8,6.0,0.3283463983164832,280.0,32.0,313.4,314.7,313.5
25,597.0,4420.0,-1.5,-50.5,1.0,0.06252931115291137,280.0,32.0,314.8,315.0,314.8
26,563.5,4877.0,-4.7,-53.7,1.0,0.045490009738736924,280.0,30.0,316.3,316.5,316.3
27,563.0,4883.0,-4.7,-53.7,1.0,0.04553041234940153,280.0,30.0,316.3,316.5,316.3
28,543.0,5168.0,-5.3,-41.3,4.0,0.1896140328941744,275.0,40.0,318.9,319.6,318.9
29,521.2,5486.0,-7.3,-43.8,4.0,0.15133796920235784,270.0,51.0,320.3,320.9,320.3
30,500.0,5810.0,-9.3,-46.3,3.0,0.1200427211122661,265.0,48.0,321.6,322.1,321.7
31,481.7,6096.0,-10.9,-57.1,1.0,0.035192220350988825,265.0,47.0,323.1,323.2,323.1
32,480.0,6123.0,-11.1,-58.1,1.0,0.031182311383732803,265.0,47.0,323.2,323.3,323.2
33,407.0,7362.0,-20.7,-62.7,1.0,0.02037591835666316,260.0,58.0,326.4,326.5,326.4
34,400.0,7490.0,-21.7,-61.7,1.0,0.023632164299237052,260.0,59.0,326.7,326.8,326.7
35,392.9,7620.0,-22.6,-62.6,1.0,0.021386687456960443,260.0,60.0,327.2,327.3,327.2
36,336.0,8755.0,-30.7,-70.7,1.0,0.008201240936894281,256.0,64.0,331.1,331.1,331.1
37,318.0,9144.0,-34.3,-73.4,1.0,0.005836377106567639,255.0,66.0,331.4,331.4,331.4
38,315.0,9210.0,-34.9,-73.9,1.0,0.005468566262553351,255.0,67.0,331.4,331.4,331.4
39,300.0,9550.0,-37.3,-75.3,1.0,0.004648968147171992,255.0,70.0,332.7,332.7,332.7
40,278.4,10058.0,-41.1,-77.9,1.0,0.003352613155117134,255.0,69.0,334.3,334.3,334.3
41,267.0,10341.0,-43.3,-79.3,1.0,0.0028011239224885087,253.0,74.0,335.2,335.2,335.2
42,250.0,10780.0,-45.5,-80.5,1.0,0.002466739848741366,250.0,82.0,338.3,338.3,338.3
43,236.0,11163.0,-47.5,-74.5,3.0,0.0066704710052213866,249.0,86.0,340.9,340.9,340.9
44,227.0,11421.0,-46.7,-80.7,1.0,0.00262999065474023,248.0,89.0,345.9,345.9,345.9
