,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,973.0,313.0,32.6,8.6,23.0,7.222049619435634,130.0,14.0,308.1,330.6,309.5
1,954.0,491.0,29.6,7.6,25.0,6.87810126880703,134.0,15.0,306.9,328.2,308.1
2,925.0,766.0,27.0,7.0,28.0,6.80772705769072,141.0,17.0,306.9,328.1,308.2
3,909.4,914.0,25.6,6.4,29.0,6.64301264238177,145.0,18.0,307.0,327.6,308.2
4,878.1,1219.0,22.7,5.2,32.0,6.328184355523271,140.0,20.0,307.0,326.7,308.2
5,850.0,1503.0,20.0,4.0,35.0,6.008330309077395,150.0,20.0,307.1,325.8,308.2
6,818.2,1829.0,17.1,2.9,39.0,5.773586925468125,150.0,20.0,307.4,325.4,308.4
7,815.0,1863.0,16.8,2.8,39.0,5.755138462772436,151.0,20.0,307.4,325.4,308.5
8,790.0,2128.0,16.6,-4.4,23.0,3.4959198385521706,156.0,20.0,309.9,321.3,310.6
9,733.0,2760.0,13.2,-14.8,13.0,1.657350366278811,170.0,19.0,312.9,318.6,313.2
10,716.0,2957.0,12.0,-11.0,19.0,2.3099383272047627,174.0,19.0,313.7,321.5,314.1
11,700.0,3145.0,10.4,-10.6,22.0,2.4395457050026517,178.0,19.0,314.0,322.1,314.4
12,622.0,4111.0,1.2,-12.8,34.0,2.301491181694258,200.0,18.0,314.2,321.9,314.6
13,582.0,4641.0,-3.3,-20.3,26.0,1.3122561105478279,212.0,18.0,315.0,319.6,315.2
14,546.0,5145.0,-4.9,-33.9,8.0,0.3998488636189778,223.0,17.0,318.9,320.4,319.0
15,500.0,5830.0,-9.5,-49.5,2.0,0.08375480112205788,239.0,16.0,321.4,321.7,321.4
16,467.0,6352.0,-13.5,-59.5,1.0,0.02686228167785823,252.0,16.0,322.8,322.9,322.8
17,449.0,6649.0,-14.7,-59.7,1.0,0.02723723914993377,259.0,16.0,324.9,325.0,324.9
18,421.0,7131.0,-18.3,-60.3,1.0,0.026904844165426045,271.0,15.0,326.3,326.4,326.3
19,412.0,7292.0,-19.5,-42.5,11.0,0.22010084807853467,274.0,15.0,326.8,327.7,326.8
20,410.7,7315.0,-19.7,-44.8,9.0,0.17232592087625004,275.0,15.0,326.8,327.5,326.8
21,401.0,7492.0,-21.3,-62.3,1.0,0.02179632943422534,266.0,22.0,327.0,327.1,327.0
22,400.0,7510.0,-21.3,-60.3,2.0,0.028317412790329337,265.0,23.0,327.2,327.4,327.2
23,395.0,7603.0,-21.7,-36.7,24.0,0.41859737227516347,265.0,25.0,327.9,329.5,328.0
24,394.1,7620.0,-21.8,-37.5,23.0,0.38696740568238724,265.0,25.0,328.0,329.5,328.1
