,pres,hght,temp,dwpt,relh,mixr,drct,sknt,thta,thte,thtv
0,971.0,313.0,22.8,21.1,90.0,16.44501001345054,125.0,12.0,298.4,346.7,301.4
1,968.0,340.0,22.4,19.9,86.0,15.290391285064224,126.0,13.0,298.3,343.1,301.1
2,938.3,610.0,20.4,18.7,90.0,14.622756460746212,135.0,27.0,299.0,342.0,301.6
3,935.0,640.0,20.2,18.6,91.0,14.581841443535437,136.0,27.0,299.0,341.9,301.7
4,925.0,733.0,19.8,18.4,92.0,14.555252496448748,140.0,27.0,299.6,342.4,302.2
5,905.8,914.0,19.4,18.1,92.0,14.587092090699112,155.0,29.0,301.0,344.2,303.6
6,874.3,1219.0,18.9,17.6,92.0,14.645413450406833,175.0,31.0,303.4,347.2,306.1
7,871.0,1252.0,18.8,17.5,92.0,14.607505840057183,177.0,31.0,303.7,347.5,306.4
8,850.0,1462.0,18.0,16.8,93.0,14.312678223584156,190.0,28.0,305.0,348.1,307.6
9,843.9,1524.0,17.7,16.6,93.0,14.232264529968507,185.0,27.0,305.3,348.2,307.9
10,820.0,1770.0,16.6,15.6,94.0,13.73032427334366,193.0,30.0,306.6,348.3,309.2
11,817.0,1801.0,16.2,14.2,88.0,12.56893043630267,194.0,31.0,306.6,344.7,308.9
12,814.4,1829.0,15.9,10.4,70.0,9.777866167877718,195.0,31.0,306.6,336.5,308.4
13,811.0,1864.0,15.6,5.6,51.0,7.052903779747753,196.0,31.0,306.6,328.4,307.9
14,790.0,2086.0,13.2,3.2,51.0,6.1113026488667215,203.0,34.0,306.3,325.3,307.4
15,785.5,2134.0,13.5,2.9,49.0,6.016263456374792,205.0,35.0,307.1,325.8,308.2
16,757.8,2438.0,15.1,0.9,38.0,5.400487265111891,215.0,32.0,312.0,329.3,313.1
17,737.0,2673.0,16.4,-0.6,31.0,4.9775073551069,215.0,32.0,315.9,332.1,316.9
18,731.0,2743.0,15.9,-1.7,30.0,4.627245105107766,215.0,32.0,316.1,331.2,317.0
19,718.0,2895.0,14.8,-4.2,27.0,3.907341744609003,217.0,30.0,316.5,329.4,317.3
20,707.0,3025.0,15.0,-10.0,17.0,2.533198394983465,219.0,27.0,318.2,326.8,318.6
21,700.0,3109.0,14.0,-7.0,23.0,3.235878937993712,220.0,26.0,318.0,328.8,318.6
22,692.0,3206.0,13.2,-5.8,26.0,3.5901956259131453,221.0,25.0,318.1,330.1,318.8
23,655.2,3658.0,9.1,-6.9,32.0,3.4852104873803653,225.0,20.0,318.4,330.1,319.1
24,621.0,4101.0,5.0,-8.0,38.0,3.377119244032894,229.0,23.0,318.7,330.0,319.4
25,608.4,4267.0,3.7,-10.2,36.0,2.8993025865929263,230.0,24.0,319.0,328.9,319.6
26,606.0,4300.0,3.4,-10.6,35.0,2.81967251290732,230.0,25.0,319.1,328.7,319.6
27,577.0,4694.0,-0.3,-9.3,51.0,3.2836237583840657,227.0,35.0,319.3,330.3,319.9
28,569.0,4806.0,-0.7,-10.7,47.0,2.9800536117875227,226.0,38.0,320.1,330.2,320.7
29,564.0,4877.0,-0.4,-13.7,36.0,2.359601779464417,225.0,40.0,321.3,329.4,321.8
30,563.0,4890.0,-0.3,-14.3,34.0,2.2503330837440765,225.0,40.0,321.5,329.3,322.0
31,542.8,5182.0,-1.8,-23.6,17.0,1.0531375530668898,230.0,42.0,323.1,326.9,323.3
32,542.0,5193.0,-1.9,-23.9,17.0,1.0268301590370414,230.0,42.0,323.1,326.9,323.3
33,536.0,5282.0,-1.7,-37.7,4.0,0.278756635133996,229.0,40.0,324.4,325.5,324.4
34,503.0,5783.0,-4.9,-36.9,6.0,0.3221151000234585,225.0,29.0,326.4,327.7,326.5
35,502.5,5791.0,-4.9,-37.2,6.0,0.3128123660935321,225.0,29.0,326.6,327.8,326.6
36,500.0,5830.0,-4.7,-38.7,5.0,0.2698230141989265,225.0,30.0,327.2,328.3,327.3
37,496.0,5893.0,-4.9,-35.9,7.0,0.3611537154679666,227.0,30.0,327.8,329.2,327.8
38,483.1,6096.0,-6.7,-34.5,9.0,0.42606517518110154,235.0,30.0,328.0,329.6,328.1
39,464.4,6401.0,-9.4,-32.5,13.0,0.5388227185707076,240.0,29.0,328.3,330.4,328.4
40,429.1,7010.0,-14.9,-28.3,31.0,0.868659731037632,260.0,39.0,328.9,332.1,329.1
41,424.0,7103.0,-15.7,-27.7,35.0,0.9294519899693903,259.0,41.0,329.0,332.4,329.2
42,401.0,7521.0,-19.3,-25.3,59.0,1.2243206616139737,255.0,50.0,329.6,334.1,329.8
43,400.0,7540.0,-19.5,-25.5,59.0,1.2053402577290382,255.0,50.0,329.6,334.0,329.8
44,395.7,7620.0,-20.1,-26.1,59.0,1.153747838162423,250.0,50.0,329.8,334.1,330.1
45,391.0,7709.0,-20.7,-26.7,59.0,1.1052963481721598,249.0,52.0,330.1,334.2,330.4
46,383.0,7862.0,-20.9,-30.9,40.0,0.7619808504602674,246.0,55.0,331.8,334.7,332.0
47,372.0,8077.0,-23.1,-28.0,64.0,1.030542817765254,243.0,60.0,331.7,335.6,331.9
48,364.3,8230.0,-24.3,-29.6,61.0,0.9061547602920426,240.0,63.0,332.1,335.5,332.3
49,353.0,8459.0,-26.1,-32.1,57.0,0.7369847031777609,241.0,62.0,332.6,335.5,332.8
50,344.0,8646.0,-27.1,-35.1,47.0,0.5640398586441959,242.0,61.0,333.8,336.0,333.9
51,330.0,8945.0,-29.5,-38.5,41.0,0.4173876432811393,244.0,59.0,334.4,336.1,334.5
52,323.0,9098.0,-30.3,-44.3,24.0,0.23137633133419364,245.0,58.0,335.4,336.4,335.4
53,320.9,9144.0,-30.5,-45.4,22.0,0.20656003211197524,245.0,58.0,335.7,336.6,335.7
54,316.0,9254.0,-31.1,-48.1,17.0,0.15536534033203403,247.0,58.0,336.4,337.1,336.4
55,307.4,9449.0,-32.9,-48.9,19.0,0.14588719691525223,250.0,58.0,336.5,337.1,336.6
56,300.0,9620.0,-34.5,-49.5,20.0,0.13960386735149613,260.0,64.0,336.6,337.2,336.7
57,287.0,9926.0,-37.5,-50.5,24.0,0.13008380733961128,260.0,68.0,336.6,337.2,336.7
58,271.0,10318.0,-39.9,-53.9,21.0,0.09236090337190807,260.0,73.0,338.7,339.1,338.7
59,250.0,10860.0,-45.1,-53.1,40.0,0.11013866267176906,260.0,81.0,338.9,339.4,338.9
60,244.0,11023.0,-46.7,-52.7,50.0,0.11832334587571178,260.0,83.0,338.9,339.4,338.9
61,235.0,11272.0,-48.7,-54.7,50.0,0.09674572785426062,260.0,86.0,339.5,339.9,339.5
62,231.0,11385.0,-49.1,-58.1,34.0,0.06479791486315668,260.0,88.0,340.5,340.8,340.6
